target_h3_index,assigned_lot_id,assigned_lot_name,target_ADM_NM,target_GU_NM,Ds,delivery_zone,drone_time_min,route_mean_constraint_score,airspace_approval_required,drone_direct_feasible_strict,robot_handoff_feasible
8930e152557ffff,204-2-000034,신흥제9공영주차장,신흥3동,수정구,0.6379810132478028,부적합,0.6408847674388221,0.5919686937642457,True,False,True
8930e15255bffff,204-2-000034,신흥제9공영주차장,중앙동,중원구,0.3028836789262165,부적합,0.559099541876709,0.6487129647725904,True,False,True
8930e152573ffff,204-2-000034,신흥제9공영주차장,중앙동,중원구,0.3028836789262165,부적합,1.1009285996496605,0.6248220751387362,True,False,True
8930e15257bffff,204-2-000034,신흥제9공영주차장,중앙동,중원구,0.3028836789262165,부적합,1.138292883017311,0.6180648936984972,True,False,True
8930e15258bffff,204-2-000034,신흥제9공영주차장,신흥2동,수정구,0.357112249558172,부적합,0.9623440406877092,0.5858524472015672,True,False,True
8930e15259bffff,204-2-000034,신흥제9공영주차장,신흥2동,수정구,0.357112249558172,부적합,1.0649895255025206,0.625690121282447,True,False,True
8930e1525c3ffff,204-2-000034,신흥제9공영주차장,신흥2동,수정구,0.357112249558172,부적합,0.4566924283280347,0.6046711793061457,True,False,True
8930e1525c7ffff,204-2-000034,신흥제9공영주차장,신흥2동,수정구,0.357112249558172,부적합,0.6902487054794361,0.5849404233275791,True,False,True
8930e1525cbffff,204-2-000034,신흥제9공영주차장,신흥3동,수정구,0.6379810132478028,부적합,0.2050079170034392,0.6329079993522335,True,False,True
8930e1525cfffff,204-2-000034,신흥제9공영주차장,신흥3동,수정구,0.6379810132478028,부적합,0.4736128499939338,0.5954654892100578,True,False,True
8930e1525d3ffff,204-2-000034,신흥제9공영주차장,태평4동,수정구,0.6775996391710029,부적합,0.6029011409439701,0.6285560978411454,True,False,True
8930e1525d7ffff,204-2-000034,신흥제9공영주차장,신흥2동,수정구,0.357112249558172,부적합,0.7567187406649584,0.6114257704791327,True,False,True
8930e1525dbffff,204-2-000034,신흥제9공영주차장,태평4동,수정구,0.6775996391710029,부적합,0.2916002839156351,0.613541464285093,True,False,True
8930e152603ffff,206-2-000003,야탑 제2환승,도촌동,중원구,0.2853938536924451,부적합,0.9863576602537908,0.6748595295805997,True,False,True
8930e15260bffff,206-2-000003,야탑 제2환승,도촌동,중원구,0.2853938536924451,부적합,0.6888881293103968,0.6521614693614348,True,False,True
8930e15260fffff,206-2-000003,야탑 제2환승,도촌동,중원구,0.2853938536924451,부적합,0.9177762908499084,0.6391845950615959,True,False,True
8930e152613ffff,206-2-000003,야탑 제2환승,도촌동,중원구,0.2853938536924451,부적합,1.1287677645731071,0.7208073694408627,True,False,True
8930e15261bffff,206-2-000003,야탑 제2환승,도촌동,중원구,0.2853938536924451,부적합,0.8147834866732182,0.6969951714440666,True,False,True
8930e15263bffff,206-2-000003,야탑 제2환승,도촌동,중원구,0.2853938536924451,부적합,1.1637458170667956,0.6621907741186234,True,False,True
8930e152643ffff,206-2-000003,야탑 제2환승,야탑1동,분당구,0.7196853984687459,부적합,0.188724085416888,0.7008453400710168,True,False,True
8930e152647ffff,206-2-000003,야탑 제2환승,야탑1동,분당구,0.7196853984687459,부적합,0.4167143473746048,0.6765834148389454,True,False,True
8930e15264bffff,206-2-000003,야탑 제2환승,야탑1동,분당구,0.7196853984687459,부적합,0.1326223845107343,0.6899138147114863,True,False,True
8930e15264fffff,206-2-000003,야탑 제2환승,야탑1동,분당구,0.7196853984687459,부적합,0.2648485904493108,0.6879139384629492,True,False,True
8930e152653ffff,206-2-000003,야탑 제2환승,야탑1동,분당구,0.7196853984687459,부적합,0.4143846982430449,0.6930073820904004,True,False,True
8930e152657ffff,206-2-000003,야탑 제2환승,야탑1동,분당구,0.7196853984687459,부적합,0.5010406296934191,0.690865529846641,True,False,True
8930e15265bffff,206-2-000003,야탑 제2환승,야탑1동,분당구,0.7196853984687459,부적합,0.2043759852347791,0.7008453400710168,True,False,True
8930e152663ffff,206-2-000003,야탑 제2환승,야탑3동,분당구,0.2899265421066042,부적합,0.7796643185437521,0.6347813266923753,True,False,True
8930e152667ffff,206-2-000003,야탑 제2환승,야탑3동,분당구,0.2899265421066042,부적합,1.0455135008116,0.6372507088251409,True,False,True
8930e15266bffff,206-2-000003,야탑 제2환승,야탑3동,분당구,0.2899265421066042,부적합,0.7285657414926285,0.6394288547865667,True,False,True
8930e15266fffff,206-2-000003,야탑 제2환승,야탑3동,분당구,0.2899265421066042,부적합,0.9646405204800248,0.6518909890237639,True,False,True
8930e152673ffff,206-2-000003,야탑 제2환승,야탑3동,분당구,0.2899265421066042,부적합,0.6751999399719,0.6565092488515852,True,False,True
8930e152677ffff,206-2-000003,야탑 제2환승,도촌동,중원구,0.2853938536924451,부적합,0.9393467585171688,0.633464117250373,True,False,True
8930e15267bffff,206-2-000003,야탑 제2환승,야탑1동,분당구,0.7196853984687459,부적합,0.5166232875045175,0.645938049353687,True,False,True
8930e1526c3ffff,206-2-000003,야탑 제2환승,도촌동,중원구,0.2853938536924451,부적합,0.9579469402917562,0.719826868759088,True,False,True
8930e1526c7ffff,206-2-000003,야탑 제2환승,도촌동,중원구,0.2853938536924451,부적합,1.0118254685535553,0.7164947172654916,True,False,True
8930e1526cbffff,206-2-000003,야탑 제2환승,도촌동,중원구,0.2853938536924451,부적합,0.6916780070849887,0.7102685266048415,True,False,True
8930e1526cfffff,206-2-000003,야탑 제2환승,도촌동,중원구,0.2853938536924451,부적합,0.7064362759157239,0.6893678070323511,True,False,True
8930e1526dbffff,206-2-000003,야탑 제2환승,도촌동,중원구,0.2853938536924451,부적합,0.9776032626734832,0.7335702252610858,True,False,True
8930e153003ffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,1.091724457539646,0.623679952363491,True,False,True
8930e153007ffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,0.9348309292854896,0.6402533353119652,True,False,True
8930e15300bffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,1.039298271095598,0.6251174955527263,True,False,True
8930e15300fffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,0.8226716607424978,0.6256645831969907,True,False,True
8930e153023ffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,0.5499417293996317,0.6556170720955208,True,False,True
8930e153027ffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,0.5757445740044346,0.711914195924187,True,False,True
8930e15302bffff,206-2-000005,점골,서현2동,분당구,0.418974930376502,부적합,0.3631191199230406,0.6419884508595902,True,False,True
8930e15302fffff,206-2-000005,점골,서현2동,분당구,0.418974930376502,부적합,0.2747395977047641,0.6589416867055304,True,False,True
8930e153033ffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,0.8367055770098121,0.6625493812995429,True,False,True
8930e153037ffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,0.8187719915339049,0.7204862966114568,True,False,True
8930e15303bffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,0.6461779373377011,0.6329474073367309,True,False,True
8930e153047ffff,206-2-000005,점골,수내2동,분당구,0.1259155769210151,부적합,1.079699712036491,0.6362544532237698,True,False,True
8930e153063ffff,206-2-000005,점골,서현2동,분당구,0.418974930376502,부적합,0.6667466874195809,0.6404555522880265,True,False,True
8930e153067ffff,206-2-000005,점골,서현2동,분당구,0.418974930376502,부적합,0.3982934490181294,0.6492872631023245,True,False,True
8930e15306bffff,206-2-000005,점골,분당동,분당구,0.2554785932821258,부적합,0.8683716440349224,0.6257435654831577,True,False,True
8930e15306fffff,206-2-000005,점골,서현2동,분당구,0.418974930376502,부적합,0.6186871260700325,0.6298196039076717,True,False,True
8930e153073ffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,0.8228083131148053,0.6252268696680888,True,False,True
8930e153077ffff,206-2-000005,점골,서현2동,분당구,0.418974930376502,부적합,0.5765186827473965,0.6304188423152743,True,False,True
8930e15307bffff,206-2-000005,점골,분당동,분당구,0.2554785932821258,부적합,0.9351870239557104,0.6353964132507486,True,False,True
8930e153083ffff,206-2-000020,백현동카페거리공영주차장,서현1동,분당구,0.4628651701696695,부적합,1.0592345495399953,0.825424565587158,True,False,True
8930e15308bffff,206-2-000020,백현동카페거리공영주차장,서현1동,분당구,0.4628651701696695,부적합,1.0373080329325566,0.8259885233952416,True,False,True
8930e153093ffff,206-2-000020,백현동카페거리공영주차장,서현1동,분당구,0.4628651701696695,부적합,0.9004012130790637,0.8040307997130473,True,False,True
8930e15309bffff,206-2-000020,백현동카페거리공영주차장,서현1동,분당구,0.4628651701696695,부적합,0.8079790824575823,0.8326496036807591,True,False,True
8930e1530abffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,1.12622502385656,0.6585056064970755,True,False,True
8930e1530afffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,1.086265781364952,0.71251370143017,True,False,True
8930e1530c3ffff,206-2-000020,백현동카페거리공영주차장,수내2동,분당구,0.1259155769210151,부적합,0.9638459871939664,0.8297849597116753,True,False,True
8930e1530c7ffff,206-2-000020,백현동카페거리공영주차장,서현1동,분당구,0.4628651701696695,부적합,1.107864216775571,0.8184609176700881,True,False,True
8930e1530cbffff,206-2-000020,백현동카페거리공영주차장,수내2동,분당구,0.1259155769210151,부적합,1.1674942360640024,0.8194853846804784,True,False,True
8930e1530d3ffff,206-2-000020,백현동카페거리공영주차장,수내1동,분당구,0.8298987264166263,부적합,0.6727641222149059,0.8349835023521388,True,False,True
8930e1530d7ffff,206-2-000020,백현동카페거리공영주차장,서현1동,분당구,0.4628651701696695,부적합,0.8320208330376838,0.8325862005657171,True,False,True
8930e1530dbffff,206-2-000020,백현동카페거리공영주차장,수내1동,분당구,0.8298987264166263,부적합,0.8801851855875106,0.8348349943268013,True,False,True
8930e15310bffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,1.1330433870386083,0.7364507432409984,True,False,True
8930e153143ffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,0.6286981515592798,0.7243200958589472,True,False,True
8930e153147ffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,0.8783285130992784,0.7371732299005798,True,False,True
8930e15314bffff,206-2-000005,점골,분당동,분당구,0.2554785932821258,부적합,0.4071735687641359,0.6976992972919861,True,False,True
8930e15314fffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,0.6756845541238409,0.7162863819381577,True,False,True
8930e153153ffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,0.7104272457484848,0.718563846086363,True,False,True
8930e153157ffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,0.9067162167903708,0.7491412587379856,True,False,True
8930e15315bffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,0.4040743288938517,0.6837912104083012,True,False,True
8930e15316bffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,1.0873715407850175,0.7713444260652712,True,False,True
8930e153173ffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,1.1366169636643633,0.7513175889555161,True,False,True
8930e15317bffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,0.9442113998022982,0.7250823649007493,True,False,True
8930e1531cbffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,0.8859267111932098,0.7297655975200142,True,False,True
8930e1531cfffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,1.0215356735142676,0.736833977790827,True,False,True
8930e1531dbffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,1.11162906047983,0.7498495148076126,True,False,True
8930e15329bffff,206-2-000007,정자역환승,정자2동,분당구,0.2576258864556208,부적합,1.0729641061774344,0.7125309659230684,True,False,True
8930e1532a7ffff,206-2-000005,점골,분당동,분당구,0.2554785932821258,부적합,1.1229067697738546,0.656096779255802,True,False,True
8930e1532b7ffff,206-2-000005,점골,분당동,분당구,0.2554785932821258,부적합,1.1267048123005492,0.6288054360782098,True,False,True
8930e1532d3ffff,206-2-000007,정자역환승,정자3동,분당구,0.2978596732733048,부적합,0.9051838963804966,0.6947739144890285,True,False,True
8930e1532d7ffff,206-2-000007,정자역환승,정자3동,분당구,0.2978596732733048,부적합,1.088373164145258,0.718085562675526,True,False,True
8930e1532dbffff,206-2-000007,정자역환승,정자3동,분당구,0.2978596732733048,하이브리드,1.065485049618027,0.7196828152446528,True,False,True
8930e153303ffff,206-2-000005,점골,분당동,분당구,0.2554785932821258,부적합,1.082072315354606,0.7289107696762546,True,False,True
8930e153307ffff,206-2-000005,점골,분당동,분당구,0.2554785932821258,부적합,1.1243623396703482,0.7362312945255955,True,False,True
8930e153313ffff,206-2-000005,점골,분당동,분당구,0.2554785932821258,부적합,0.8134504980036992,0.6933898646650509,True,False,True
8930e153317ffff,206-2-000005,점골,분당동,분당구,0.2554785932821258,부적합,0.8343971981727564,0.7209940313317177,True,False,True
8930e15331bffff,206-2-000005,점골,분당동,분당구,0.2554785932821258,부적합,1.105328653248987,0.6884592723129662,True,False,True
8930e153383ffff,206-2-000005,점골,서현2동,분당구,0.418974930376502,부적합,0.2693921360944187,0.6877922097096775,True,False,True
8930e153387ffff,206-2-000005,점골,분당동,분당구,0.2554785932821258,부적합,0.3656671623934879,0.692898191314298,True,False,True
8930e15338bffff,206-2-000005,점골,분당동,분당구,0.2554785932821258,부적합,0.5685786151404406,0.6602709014112149,True,False,True
8930e15338fffff,206-2-000005,점골,분당동,분당구,0.2554785932821258,부적합,0.54682644949254,0.7060523693540748,True,False,True
8930e153393ffff,206-2-000005,점골,서현2동,분당구,0.418974930376502,부적합,0.1298366798922396,0.6687498406156784,True,False,True
8930e153397ffff,206-2-000005,점골,서현2동,분당구,0.418974930376502,부적합,0.1386868345627345,0.6687498406156784,True,False,True
8930e15339bffff,206-2-000005,점골,서현2동,분당구,0.418974930376502,부적합,0.3944620278531219,0.6632628285070737,True,False,True
8930e1533a3ffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,0.8264737188038479,0.7670669016429498,True,False,True
8930e1533a7ffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,1.0447044437416584,0.7700612854985724,True,False,True
8930e1533abffff,206-2-000005,점골,분당동,분당구,0.2554785932821258,부적합,0.9353758878232408,0.7319565012697068,True,False,True
8930e1533afffff,206-2-000005,점골,분당동,분당구,0.2554785932821258,부적합,1.0944647273735837,0.7614711205445649,True,False,True
8930e1533b3ffff,206-2-000005,점골,분당동,분당구,0.2554785932821258,부적합,0.5822753342740234,0.7309940920665369,True,False,True
8930e1533b7ffff,206-2-000005,점골,서현1동,분당구,0.4628651701696695,부적합,0.8298142085730621,0.7568299066411426,True,False,True
8930e1533bbffff,206-2-000005,점골,분당동,분당구,0.2554785932821258,부적합,0.6472535413966375,0.7224796168246407,True,False,True
8930e1533c3ffff,206-2-000005,점골,분당동,분당구,0.2554785932821258,부적합,1.0124979349229035,0.652717300688404,True,False,True
8930e1533c7ffff,206-2-000005,점골,분당동,분당구,0.2554785932821258,부적합,0.8782675640419458,0.6611993745149788,True,False,True
8930e1533d3ffff,206-2-000005,점골,분당동,분당구,0.2554785932821258,부적합,0.8968026998735377,0.6458873095674992,True,False,True
8930e1533d7ffff,206-2-000005,점골,서현2동,분당구,0.418974930376502,부적합,0.701214199256711,0.6504635796691354,True,False,True
8930e153403ffff,206-2-000020,백현동카페거리공영주차장,백현동,분당구,0.4537636252138829,부적합,0.8162567285962589,0.720691155550491,True,False,True
8930e153407ffff,206-2-000020,백현동카페거리공영주차장,백현동,분당구,0.4537636252138829,부적합,0.9490268269785548,0.7094868030155668,True,False,True
8930e15340bffff,206-2-000020,백현동카페거리공영주차장,백현동,분당구,0.4537636252138829,부적합,0.5079952310058224,0.7244384895399602,True,False,True
8930e15340fffff,206-2-000020,백현동카페거리공영주차장,백현동,분당구,0.4537636252138829,부적합,0.6379893619142837,0.7228620862885533,True,False,True
8930e153413ffff,206-2-000020,백현동카페거리공영주차장,백현동,분당구,0.4537636252138829,부적합,1.0469361474893106,0.7607481915468008,True,False,True
8930e153417ffff,206-2-000020,백현동카페거리공영주차장,백현동,분당구,0.4537636252138829,부적합,1.1277383684117734,0.7213007919481478,True,False,True
8930e15341bffff,206-2-000020,백현동카페거리공영주차장,백현동,분당구,0.4537636252138829,부적합,0.7589228745041455,0.7181863172287515,True,False,True
8930e153423ffff,206-2-000020,백현동카페거리공영주차장,백현동,분당구,0.4537636252138829,부적합,1.066409493490285,0.708011358387908,True,False,True
8930e15342bffff,206-2-000020,백현동카페거리공영주차장,백현동,분당구,0.4537636252138829,부적합,0.8185940318707442,0.7567751849866632,True,False,True
8930e15342fffff,206-2-000020,백현동카페거리공영주차장,이매2동,분당구,0.2137759853405574,부적합,1.0797887607715153,0.7475425411473853,True,False,True
8930e153433ffff,206-2-000020,백현동카페거리공영주차장,백현동,분당구,0.4537636252138829,부적합,1.1309808768141345,0.6947555007096983,True,False,True
8930e15343bffff,206-2-000020,백현동카페거리공영주차장,백현동,분당구,0.4537636252138829,부적합,0.8367074615747025,0.7046143633655166,True,False,True
8930e153443ffff,206-2-000020,백현동카페거리공영주차장,백현동,분당구,0.4537636252138829,부적합,0.3572141421814571,0.7722929298875457,True,False,True
8930e153447ffff,206-2-000020,백현동카페거리공영주차장,백현동,분당구,0.4537636252138829,부적합,0.2171117156508962,0.7695166752833248,True,False,True
8930e15344bffff,206-2-000020,백현동카페거리공영주차장,백현동,분당구,0.4537636252138829,부적합,0.446468377557694,0.7661307082531847,True,False,True
8930e15344fffff,206-2-000020,백현동카페거리공영주차장,백현동,분당구,0.4537636252138829,부적합,0.183033922578543,0.7695166752833248,True,False,True
8930e153453ffff,206-2-000020,백현동카페거리공영주차장,백현동,분당구,0.4537636252138829,부적합,0.6263041226657042,0.7397491892614587,True,False,True
8930e153457ffff,206-2-000020,백현동카페거리공영주차장,백현동,분당구,0.4537636252138829,부적합,0.5031325502535167,0.7285501257595577,True,False,True
8930e15345bffff,206-2-000020,백현동카페거리공영주차장,백현동,분당구,0.4537636252138829,부적합,0.5933686870675516,0.7681380003255409,True,False,True
8930e153463ffff,206-2-000020,백현동카페거리공영주차장,백현동,분당구,0.4537636252138829,부적합,0.3659989326587953,0.7891939642748254,True,False,True
8930e153467ffff,206-2-000020,백현동카페거리공영주차장,서현1동,분당구,0.4628651701696695,부적합,0.6326831867760784,0.7987117121827361,True,False,True
8930e15346bffff,206-2-000020,백현동카페거리공영주차장,수내1동,분당구,0.8298987264166263,부적합,0.3832128834964596,0.7944709997108313,True,False,True
8930e15346fffff,206-2-000020,백현동카페거리공영주차장,수내1동,분당구,0.8298987264166263,부적합,0.5725347387554874,0.8188202195658465,True,False,True
8930e153473ffff,206-2-000020,백현동카페거리공영주차장,백현동,분당구,0.4537636252138829,부적합,0.3327405239007626,0.7362789409474241,True,False,True
8930e153477ffff,206-2-000020,백현동카페거리공영주차장,백현동,분당구,0.4537636252138829,부적합,0.5642352521482328,0.7445944553128845,True,False,True
8930e15347bffff,206-2-000020,백현동카페거리공영주차장,백현동,분당구,0.4537636252138829,부적합,0.1081700186510193,0.7695166752833248,True,False,True
8930e1534c3ffff,206-2-000020,백현동카페거리공영주차장,백현동,분당구,0.4537636252138829,부적합,1.0847933115847468,0.7735486046825404,True,False,True
8930e1534c7ffff,206-2-000020,백현동카페거리공영주차장,백현동,분당구,0.4537636252138829,부적합,1.0317027653255155,0.7550556149073627,True,False,True
8930e1534cbffff,206-2-000020,백현동카페거리공영주차장,백현동,분당구,0.4537636252138829,부적합,0.9096406803828092,0.7499599640968065,True,False,True
8930e1534cfffff,206-2-000020,백현동카페거리공영주차장,백현동,분당구,0.4537636252138829,부적합,0.7935334699903014,0.7504312550986475,True,False,True
8930e153513ffff,206-2-000003,야탑 제2환승,이매1동,분당구,0.2805467112355271,부적합,1.071353871971896,0.669199612193523,True,False,True
8930e153517ffff,206-2-000003,야탑 제2환승,야탑3동,분당구,0.2899265421066042,부적합,0.9715965039359606,0.6431960850724333,True,False,True
8930e153583ffff,206-2-000003,야탑 제2환승,야탑2동,분당구,0.3576010326362412,부적합,0.6115733128972999,0.6765270479336534,True,False,True
8930e153587ffff,206-2-000003,야탑 제2환승,야탑2동,분당구,0.3576010326362412,부적합,0.4437891636717844,0.671785789749352,True,False,True
8930e15358bffff,206-2-000003,야탑 제2환승,이매1동,분당구,0.2805467112355271,부적합,0.9144408893202808,0.6656457939173512,True,False,True
8930e15358fffff,206-2-000003,야탑 제2환승,이매1동,분당구,0.2805467112355271,부적합,0.7574222808523702,0.6627646143131599,True,False,True
8930e153593ffff,206-2-000003,야탑 제2환승,야탑2동,분당구,0.3576010326362412,부적합,0.5873499667680232,0.6988216263061531,True,False,True
8930e153597ffff,206-2-000003,야탑 제2환승,야탑2동,분당구,0.3576010326362412,부적합,0.3304665943513036,0.7073287634006643,True,False,True
8930e15359bffff,206-2-000003,야탑 제2환승,야탑2동,분당구,0.3576010326362412,부적합,0.8338081768273927,0.6821090156047106,True,False,True
8930e1535a3ffff,206-2-000003,야탑 제2환승,야탑3동,분당구,0.2899265421066042,부적합,0.6936450520753461,0.6474590865649426,True,False,True
8930e1535a7ffff,206-2-000003,야탑 제2환승,야탑2동,분당구,0.3576010326362412,부적합,0.806943902510318,0.656103928473964,True,False,True
8930e1535abffff,206-2-000003,야탑 제2환승,야탑3동,분당구,0.2899265421066042,부적합,0.9404070106521416,0.6428670654854756,True,False,True
8930e1535afffff,206-2-000003,야탑 제2환승,야탑3동,분당구,0.2899265421066042,부적합,0.9843368688497436,0.6512554267400569,True,False,True
8930e1535b3ffff,206-2-000003,야탑 제2환승,야탑2동,분당구,0.3576010326362412,부적합,0.4050185193558617,0.6621156114881928,True,False,True
8930e1535b7ffff,206-2-000003,야탑 제2환승,야탑1동,분당구,0.7196853984687459,부적합,0.5247081744113928,0.648581567446093,True,False,True
8930e1535bbffff,206-2-000003,야탑 제2환승,야탑2동,분당구,0.3576010326362412,부적합,0.6747798752006502,0.6404209593010954,True,False,True
8930e1535d7ffff,206-2-000003,야탑 제2환승,이매2동,분당구,0.2137759853405574,부적합,1.1148298323983,0.6639915430955405,True,False,True
8930e153603ffff,206-2-000007,정자역환승,정자동,분당구,0.4300143748335851,부적합,0.8290538544644609,0.803339227287522,True,False,True
8930e153607ffff,206-2-000007,정자역환승,정자동,분당구,0.4300143748335851,부적합,1.023294889810028,0.800294831216559,True,False,True
8930e15360bffff,206-2-000007,정자역환승,정자동,분당구,0.4300143748335851,부적합,0.5224504230676643,0.7913345287606778,True,False,True
8930e15360fffff,206-2-000007,정자역환승,정자동,분당구,0.4300143748335851,부적합,0.7398649916422081,0.769618007175335,True,False,True
8930e153613ffff,206-2-000007,정자역환승,정자1동,분당구,0.6610120434351695,부적합,0.9989164593588554,0.8160515444155246,True,False,True
8930e153617ffff,206-2-000020,백현동카페거리공영주차장,정자1동,분당구,0.6610120434351695,부적합,1.084536775101162,0.8554976149034449,True,False,True
8930e15361bffff,206-2-000007,정자역환승,정자1동,분당구,0.6610120434351695,부적합,0.6866977701758874,0.8050553093869104,True,False,True
8930e15362bffff,206-2-000007,정자역환승,정자2동,분당구,0.2576258864556208,부적합,1.0272497842068145,0.7065061813395696,True,False,True
8930e153633ffff,206-2-000020,백현동카페거리공영주차장,수내1동,분당구,0.8298987264166263,부적합,1.1701601330342808,0.8129324886846017,True,False,True
8930e153637ffff,206-2-000020,백현동카페거리공영주차장,수내1동,분당구,0.8298987264166263,부적합,1.1375985886551403,0.7924026195989371,True,False,True
