h3_index,lat,lon,CSV_ADMI_CD,ADM_NM,GU_NM,Ds,demand_grade,score_airspace,score_obstacle,score_noise_proxy,score_terrain,score_robot,score_weather,constraint_score,constraint_grade,drone_score,robot_score,service_priority_score,delivery_zone,high_demand_flag,priority_zone,zone_reason,airspace_data_status,airspace_proxy_flag,airspace_proxy_caution_flag,hard_exclusion_flag
8930e1cd68fffff,37.47186012950273,127.15199867820684,41131625,위례동,수정구,0.46287014847446417,A,0.0,0.96875,0.8565244576980424,1.0,0.4588815956279194,0.944093,0.8568377599986178,A,0.6694538957698042,0.4588815956279194,0.5343767494585242,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c910fffff,37.42759986106752,127.06174335814683,41131640,고등동,수정구,0.24694815124964348,C,0.0,0.96875,0.9698427204078688,0.6,0.3782637379025864,0.944093,0.7629690859332103,B,0.6007857220407868,0.3782637379025864,0.39705441835713223,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e02614fffff,37.373757803937664,127.03632253646492,41135680,운중동,분당구,0.34365185828235756,B,1.0,0.96875,0.985378288682603,0.6,0.0,0.944093,0.694957554127988,D,0.9023392788682604,0.0,0.470462083830952,드론우선,True,True,"드론 적합, 로봇 접근성 낮음",official_vworld_wfs_관제권,False,False,False
8930e1cd2dbffff,37.45358385469835,127.1609450872617,41133540,금광2동,중원구,0.37356612814517376,B,0.0,0.4375,0.23418786975133465,1.0,0.36058255478204493,0.944093,0.5889060796000086,D,0.47440773697513344,0.36058255478204493,0.40626397656303387,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c9ad7ffff,37.407373821750845,127.08624331206525,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.6097830792169687,1.0,0.2542155597503671,0.944093,0.7721988698063754,A,0.6447797579216968,0.2542155597503671,0.37968389851326684,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e152523ffff,37.447930754304906,127.16046417575066,41133540,금광2동,중원구,0.37356612814517376,B,0.0,0.9375,0.12169296987087508,0.6,0.3767071256053973,0.944093,0.595836642901801,D,0.5081582469870874,0.3767071256053973,0.4213015692318882,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1533cfffff,37.366221616375334,127.14041654722904,41135510,분당동,분당구,0.25547859328212585,C,0.0,0.9375,0.7715357606656725,0.6,0.30135595123985054,0.944093,0.7035538209822855,C,0.5731425260665672,0.30135595123985054,0.37583644134822525,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c8b23ffff,37.46012791792782,127.14312876202206,41131620,복정동,수정구,0.2465699214638441,C,0.0,0.96875,0.8601798855273917,0.6,0.22642403373568346,0.944093,0.7139373598618266,C,0.5898194385527391,0.22642403373568346,0.3626780748993252,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e153607ffff,37.37409467584632,127.11226079016951,41135545,정자동,분당구,0.4300143748335851,B,0.0,0.375,0.7349814823721802,1.0,0.8639397468822663,0.944093,0.7615593554852086,B,0.5088620982372181,0.8639397468822663,0.5443961524345928,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c9007ffff,37.422832873664646,127.04301727104614,41131640,고등동,수정구,0.24694815124964348,C,0.0,0.96875,1.0,0.6,0.0,0.944093,0.697699125,C,0.60380145,0.0,0.32245717556233955,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e153123ffff,37.38858270673671,127.15541980511473,41135580,서현1동,분당구,0.46286517016966955,A,0.0,0.96875,0.958876436919821,0.6,0.3210798134486877,0.944093,0.7501909219440953,B,0.5996890936919821,0.3210798134486877,0.48239647205828257,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e026dc3ffff,37.396966047325584,127.06704094891941,41135680,운중동,분당구,0.34365185828235756,B,0.0,0.96875,0.9954307152133135,0.6,0.35128553488445496,0.944093,0.7627084218933315,B,0.6033445215213313,0.35128553488445496,0.43607102573641787,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1506c3ffff,37.37553639302135,127.15693371562891,41135510,분당동,분당구,0.25547859328212585,C,0.0,0.96875,0.9872060025972776,0.6,0.35793287259197726,0.944093,0.7624126640979852,B,0.6025220502597277,0.35793287259197726,0.39743465908625675,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c99cfffff,37.43016598762925,127.10912225578626,41131640,고등동,수정구,0.24694815124964348,C,0.0,0.96875,0.9396854408157376,1.0,0.0,0.944093,0.7863901451529508,A,0.6777699940815737,0.0,0.3483461659908903,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c9eb3ffff,37.42563281601559,127.0772948641737,41131640,고등동,수정구,0.24694815124964348,C,0.0,0.96875,0.9862921456399404,0.6,0.0,0.944093,0.6951289023074888,D,0.6024306645639941,0.0,0.32197740065973746,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e15241bffff,37.43883618057892,127.13083127677575,41131580,수진2동,수정구,0.3244089278797707,C,0.0,0.875,0.04947912587138703,1.0,0.4170368543091858,0.944093,0.6742333712838574,D,0.5653118625871386,0.4170368543091858,0.4272505403132325,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e152277ffff,37.404455047705774,127.15414531061043,41135640,야탑3동,분당구,0.2899265421066042,C,0.0,0.9375,0.8894233081621855,0.6,0.259271758448685,0.944093,0.7177669499895383,C,0.5849312808162186,0.259271758448685,0.3870472439233854,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1532c7ffff,37.36147519774552,127.12167498539384,41135570,정자3동,분당구,0.2978596732733048,C,0.0,0.0,0.8684045981434274,1.0,0.7200608562100377,0.944093,0.6658488976912746,D,0.42845440981434274,0.7200608562100377,0.4280080676500147,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c8a1bffff,37.45102676539348,127.11350223909184,41131630,신촌동,수정구,0.17434483147037586,D,0.0,0.96875,1.0,0.6,0.0,0.944093,0.697699125,C,0.60380145,0.0,0.2897856816616691,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1500d7ffff,37.38593366136797,127.17617579682197,41135580,서현1동,분당구,0.46286517016966955,A,0.0,0.96875,1.0,0.6,0.0,0.944093,0.697699125,C,0.60380145,0.0,0.4196198340763513,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e026cbbffff,37.39545588100308,127.05644375227367,41135680,운중동,분당구,0.34365185828235756,B,0.0,0.96875,0.9442547256024241,0.6,0.0,0.944093,0.6872468860504545,D,0.5982269225602423,0.0,0.36402275912314574,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c98c7ffff,37.42540391044827,127.09037568013703,41131640,고등동,수정구,0.24694815124964348,C,0.0,0.96875,0.9506517243037853,0.6,0.0,0.944093,0.6884463233069597,D,0.5988666224303785,0.0,0.320729985912972,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c9dabffff,37.44843011015893,127.10017326049304,41131630,신촌동,수정구,0.17434483147037586,D,0.0,0.96875,0.7185320571401086,0.6,0.3188700449428063,0.944093,0.7047120191405465,C,0.5756546557140109,0.3188700449428063,0.3437083126501342,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e152313ffff,37.41726354106596,127.16572737012864,41133670,도촌동,중원구,0.2853938536924451,C,0.0,0.96875,0.9780674330239045,0.6,0.3475435752900088,0.944093,0.7587511890588587,B,0.6016081933023905,0.3475435752900088,0.4084988168754387,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c9d0fffff,37.44278004657809,127.09969809914665,41131630,신촌동,수정구,0.17434483147037586,D,0.0,0.96875,0.9122697320956182,0.6,0.38594264123625144,0.944093,0.7536139449997256,B,0.5950284232095618,0.38594264123625144,0.3639036505322661,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e152cdbffff,37.44138132059672,127.1782811907089,41133570,상대원1동,중원구,0.2265850361917555,D,0.0,0.78125,0.8035207541724785,0.6,0.3268333286163939,0.944093,0.6752655155229136,D,0.5372785254172479,0.3268333286163939,0.35537741590560545,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c982bffff,37.422348654502485,127.1032218965175,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.560434803520754,1.0,0.25749450270576757,0.944093,0.7635608699174727,B,0.6398449303520753,0.25749450270576757,0.37861249745497944,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e024977ffff,37.337555166646204,127.13013261948319,41135670,구미동,분당구,0.3326673998045227,B,1.0,0.96875,0.9808090038959165,0.6,0.0,0.944093,0.6941008132304843,D,0.9018823503895916,0.0,0.4653591525483922,드론우선,True,True,"드론 적합, 로봇 접근성 낮음",official_vworld_wfs_관제권,False,False,False
8930e1c9347ffff,37.403926222377564,127.05714992667117,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,1.0,0.6,0.38266609963710707,0.944093,0.7694490186819576,A,0.60380145,0.38266609963710707,0.39103159871802096,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1536a3ffff,37.37974370254961,127.11273663916943,41135520,수내1동,분당구,0.8298987264166263,A,0.0,0.90625,0.9680150064931942,1.0,0.8727123907986083,0.944093,0.9397105119922129,A,0.6649779506493194,0.8727123907986083,0.7807391877744653,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1c8e63ffff,37.45799016098001,127.10359955310714,41131630,신촌동,수정구,0.17434483147037586,D,0.0,0.96875,0.7020826319080371,0.6,0.3290611635286933,0.944093,0.703538586644387,C,0.5740097131908037,0.3290611635286933,0.3451708064841891,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e026bb3ffff,37.37390917110021,127.09129343461623,41135662,금곡동,분당구,0.3352825633228366,B,0.0,0.96875,0.9661872925785195,0.6,0.1966187017797303,0.944093,0.7282252489421718,C,0.600420179257852,0.1966187017797303,0.40034795659147066,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1504b3ffff,37.404214968920634,127.16724019549198,41135640,야탑3동,분당구,0.2899265421066042,C,0.0,0.96875,0.9954307152133135,0.6,0.2579670550470973,0.944093,0.7452112069238269,B,0.6033445215213313,0.2579670550470973,0.3932309374898574,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e15220bffff,37.40511580316767,127.14895616053873,41135640,야탑3동,분당구,0.2899265421066042,C,0.0,0.90625,0.8994757346928959,0.6,0.34475738066468464,0.944093,0.7278678341295463,C,0.5781240234692896,0.34475738066468464,0.40176182829516016,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1530b7ffff,37.3901447944552,127.13195736370427,41135600,이매1동,분당구,0.2805467112355271,C,0.0,0.96875,0.8364196046366216,0.6,0.2732435188494687,0.944093,0.7182609606536419,C,0.5874434104636621,0.2732435188494687,0.38649991748816265,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e024d53ffff,37.348255596243156,127.10223045693311,41135662,금곡동,분당구,0.3352825633228366,B,1.0,0.96875,0.8976480207782214,1.0,0.3428491915918995,0.944093,0.8427923523193976,A,0.9735662520778221,0.3428491915918995,0.5601951800408941,드론우선,True,True,"드론 적합, 로봇 접근성 낮음",official_vworld_wfs_관제권,False,False,False
8930e15359bffff,37.40559013357448,127.12277777190728,41135630,야탑2동,분당구,0.3576010326362412,B,0.0,0.0,0.8885094512048483,1.0,0.5629279657103696,0.944093,0.6401561406716033,D,0.4304648951204848,0.5629279657103696,0.4241687711205522,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1cd26fffff,37.44703511894867,127.17876373073656,41133570,상대원1동,중원구,0.2265850361917555,D,0.0,0.96875,0.9159251599249675,0.6,0.352899610689103,0.944093,0.7481037694901381,B,0.5953939659924967,0.352899610689103,0.38093107652148445,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e026aabffff,37.361767771003144,127.07456973781122,41135680,운중동,분당구,0.34365185828235756,B,1.0,0.96875,0.9990861430426627,0.6,0.3320401458097866,0.944093,0.7597853041598343,B,0.9037100643042664,0.3320401458097866,0.5373498878955114,드론우선,True,True,"드론 적합, 로봇 접근성 낮음",official_vworld_wfs_관제권,False,False,False
8930e1c9b9bffff,37.41778254859898,127.1054585051152,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.8126593237458515,0.6,0.257144521912003,0.944093,0.7107873460608477,C,0.5850673823745851,0.257144521912003,0.35937035950410495,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e15322bffff,37.35840878883045,127.13451478775805,41135540,수내3동,분당구,0.29484970399070237,C,1.0,0.96875,1.0,0.6,0.33430944760515147,0.944093,0.7603821464259659,B,0.90380145,0.33430944760515147,0.5158747638168464,드론우선,False,False,"드론 적합, 로봇 접근성 낮음",official_vworld_wfs_관제권,False,False,False
8930e152103ffff,37.43530504025428,127.16988803765595,41133570,상대원1동,중원구,0.2265850361917555,D,0.0,0.9375,0.7651387619643114,1.0,0.24960225609443393,0.944093,0.7926505658860147,A,0.6525028261964311,0.24960225609443393,0.3802597066739276,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e153493ffff,37.40083425967496,127.10403244585608,41135655,삼평동,분당구,0.458371381575248,A,0.0,0.96875,0.923236015583666,1.0,0.39502676842029594,0.944093,0.8573733970007428,A,0.6761250515583666,0.39502676842029594,0.5219162434383491,부적합,True,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e1cd64bffff,37.45772766184875,127.15079833357984,41131600,산성동,수정구,0.19169571191490656,D,0.0,0.96875,0.18758116492713173,0.6,0.2764318495645923,0.944093,0.5972015652171982,D,0.5225595664927132,0.2764318495645923,0.324445288547076,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
8930e0269a3ffff,37.39193655913201,127.09542547508758,41135650,판교동,분당구,0.29816322204591883,C,0.0,0.53125,0.704824202780049,0.6,0.3136044117700787,0.944093,0.5917794902281489,D,0.46490887027800487,0.3136044117700787,0.3596124368719809,부적합,False,False,공식 hard exclusion 또는 운용성 부족,official_vworld_wfs_관제권,False,False,True
