month,admi_nm,tot_cnt,avg_inc,avg_card,high_ratio,avg_dist
202501,수진1동,516,3044.5736434108526,2389.5348837209303,0.1182170542635659,12951.337209302326
202501,수진2동,951,3407.9915878023135,2236.5930599369085,0.21871713985278654,13091.840168243954
202501,시흥동,544,5272.058823529412,3810.6617647058824,0.4264705882352941,11399.944852941177
202501,신촌동,185,4221.621621621622,3967.5675675675675,0.35135135135135137,19241.118918918917
202501,신흥1동,563,3360.5683836589697,2250.44404973357,0.18650088809946713,12934.547069271759
202501,신흥2동,6362,4460.861364350833,2958.503615215341,0.3775542282301163,17117.533794404277
202501,신흥3동,633,3341.2322274881517,2225.908372827804,0.18799368088467613,11913.011058451817
202501,야탑1동,1054,4267.552182163188,2990.5123339658444,0.35009487666034156,12207.581593927895
202501,야탑2동,532,5133.458646616541,3131.5789473684213,0.41729323308270677,11879.383458646616
202501,야탑3동,1738,4142.117376294592,2603.567318757192,0.3009205983889528,12208.195627157653
202501,양지동,403,3129.032258064516,2176.178660049628,0.19602977667493796,10025.106699751861
202501,운중동,2528,5712.816455696203,4213.607594936709,0.49485759493670883,19662.492879746835
202501,위례동,4891,4879.165814761807,3467.593539153547,0.4011449601308526,17345.33469638111
202501,은행1동,370,3154.054054054054,2959.4594594594596,0.21891891891891893,17577.37837837838
202501,은행2동,1202,3279.5341098169715,2061.5640599001663,0.1896838602329451,17185.42179700499
202501,이매1동,1111,5226.822682268227,3315.031503150315,0.4464446444644464,18923.758775877588
202501,이매2동,359,5465.181058495822,3493.036211699164,0.5041782729805014,18661.551532033427
202501,정자1동,2646,5832.955404383976,5055.555555555556,0.48488284202569915,14971.160619803477
202501,정자2동,707,4729.84441301273,2632.248939179632,0.39745403111739747,18689.803394625178
202501,정자3동,608,5087.171052631579,3210.5263157894738,0.4128289473684211,16234.080592105263
202501,정자동,998,5237.4749498998,3457.9158316633266,0.39879759519038077,16421.244488977954
202501,중앙동,1200,4143.333333333333,2533.3333333333335,0.2841666666666667,14614.4725
202501,태평1동,966,3089.026915113872,1886.1283643892339,0.17494824016563146,16565.123188405796
202501,태평2동,657,3754.946727549467,2117.1993911719937,0.2207001522070015,13212.823439878235
202501,태평3동,503,3483.1013916500992,2393.638170974155,0.22664015904572565,13399.779324055666
202501,태평4동,474,3320.675105485232,2084.3881856540083,0.16244725738396623,11172.352320675105
202501,판교동,1381,5820.41998551774,4237.50905141202,0.5264301230992035,18014.105720492396
202501,하대원동,860,3794.186046511628,2570.9302325581393,0.25813953488372093,14171.7
202502,고등동,1188,4887.2053872053875,3281.144781144781,0.4090909090909091,14124.912457912458
202502,구미1동,966,5028.985507246377,2541.407867494824,0.432712215320911,17472.537267080745
202502,구미동,1763,4356.77821894498,2941.009642654566,0.37436188315371527,18307.40328984685
202502,금곡동,1864,5373.92703862661,3414.6995708154504,0.44206008583690987,18087.596030042918
202502,금광1동,1818,3912.5412541254127,2202.4202420242023,0.2986798679867987,13932.59295929593
202502,금광2동,1312,3400.1524390243903,2264.481707317073,0.22179878048780488,13629.966463414634
202502,단대동,821,4013.398294762485,2334.957369062119,0.26065773447015833,12888.753958587089
202502,도촌동,1755,4653.561253561254,3041.5954415954416,0.3572649572649573,13674.94757834758
202502,백현동,1779,5893.7605396290055,3483.417650365374,0.4856661045531197,21737.70432827431
202502,복정동,1309,3759.3582887700536,2159.6638655462184,0.239877769289534,13600.77998472116
202502,분당동,1151,4727.19374456994,3122.5021720243267,0.37619461337966986,18289.27280625543
202502,산성동,141,3000.0,2141.8439716312055,0.19148936170212766,8432.432624113475
202502,삼평동,2342,5892.826643894107,3630.2305721605467,0.5089666951323655,11668.679333902648
202502,상대원1동,1706,3764.947245017585,2220.984759671747,0.22860492379835873,11378.88042203986
202502,상대원2동,155,3000.0,2374.1935483870966,0.16774193548387098,6726.8387096774195
202502,상대원3동,336,3297.6190476190477,2095.2380952380954,0.16071428571428573,8106.428571428572
202502,서현1동,2220,5290.990990990991,3360.810810810811,0.44144144144144143,16667.883333333335
202502,서현2동,557,4935.368043087971,2850.987432675045,0.41831238779174146,15055.057450628366
202502,성남동,3147,3534.795042897998,2270.734032411821,0.23355576739752146,14129.829361296474
202502,수내1동,1207,5493.7862468931235,3899.751449875725,0.4631317315658658,16050.849212924606
202502,수내2동,290,7800.0,4593.103448275862,0.7206896551724138,19654.393103448278
202502,수내3동,422,5580.568720379147,3016.5876777251183,0.4004739336492891,15253.490521327014
202502,수진1동,532,3133.4586466165415,1860.9022556390978,0.13909774436090225,15241.986842105263
202502,수진2동,1005,3568.1592039800994,1982.089552238806,0.21293532338308457,15430.896517412935
202502,시흥동,554,4875.451263537906,3537.9061371841153,0.3898916967509025,8818.052346570397
202502,신촌동,207,4178.743961352657,3014.4927536231885,0.357487922705314,17856.512077294687
202502,신흥1동,586,3165.5290102389076,1585.3242320819113,0.18771331058020477,14057.571672354949
202502,신흥2동,4660,4467.167381974249,2850.8583690987125,0.36394849785407724,18085.338626609442
202502,신흥3동,668,3378.74251497006,2113.77245508982,0.19311377245508982,11171.519461077844
202502,야탑1동,1113,4353.099730458221,2890.3863432165317,0.33243486073674755,14491.080862533692
202502,야탑2동,565,4837.168141592921,3329.2035398230087,0.39469026548672564,12593.532743362832
202502,야탑3동,1777,4256.049521665729,2441.193021947102,0.31513787281935846,13632.899268429937
202502,양지동,385,3374.025974025974,2233.7662337662337,0.21038961038961038,10654.48051948052
202502,운중동,2877,5769.899200556135,4131.386861313868,0.49774070212026417,18942.376781369483
202502,위례동,4718,4883.001271725308,3294.616362865621,0.41670199236964817,17623.922424756252
202502,은행1동,369,3279.1327913279133,2921.4092140921407,0.1951219512195122,14919.39837398374
202502,은행2동,1189,3350.7148864592095,2227.922624053827,0.20185029436501262,16413.050462573592
202502,이매1동,1137,5416.0070360598065,3253.298153034301,0.46701846965699206,18792.54265611258
202502,이매2동,351,5763.532763532764,3863.2478632478633,0.5156695156695157,16420.911680911682
202502,정자1동,2667,6197.975253093363,4635.170603674541,0.47656542932133483,16714.718410198726
202502,정자2동,733,4851.296043656207,2780.354706684857,0.4120054570259209,20058.369713506137
202502,정자3동,648,5032.407407407408,2949.074074074074,0.4305555555555556,18420.36111111111
202502,정자동,1060,5316.037735849057,3303.7735849056603,0.41509433962264153,16638.920754716983
202502,중앙동,1163,4202.063628546862,2556.3198624247634,0.3000859845227859,16410.162510748065
202502,태평1동,1010,3302.970297029703,1866.3366336633662,0.17425742574257425,16636.37821782178
202502,태평2동,660,3363.6363636363635,2163.6363636363635,0.19696969696969696,14490.454545454546
202502,태평3동,556,3393.884892086331,2124.1007194244603,0.21402877697841727,12561.920863309353
202502,태평4동,475,3355.7894736842104,2023.157894736842,0.16421052631578947,11099.10947368421
202502,판교동,1391,6140.186915887851,4240.115025161754,0.5398993529834651,18173.0
202502,하대원동,840,4045.2380952380954,2576.190476190476,0.25476190476190474,12619.353571428572
202503,고등동,1188,4862.7946127946125,2950.3367003367002,0.3998316498316498,14124.912457912458
202503,구미1동,966,5057.971014492754,2515.527950310559,0.42960662525879917,17472.537267080745
202503,구미동,1763,4365.8536585365855,2712.989222915485,0.3777651730005672,18316.817923993192
202503,금곡동,1864,5207.081545064378,3116.952789699571,0.44742489270386265,18087.596030042918
202503,금광1동,1818,3849.8349834983496,2238.173817381738,0.297029702970297,13932.59295929593
202503,금광2동,1312,3448.932926829268,2419.9695121951218,0.22865853658536586,13629.966463414634
202503,단대동,821,4013.398294762485,2355.663824604141,0.2545676004872107,12888.753958587089
202503,도촌동,1755,4661.538461538462,2792.022792022792,0.3561253561253561,13681.863817663818
202503,백현동,1779,5942.664418212479,3456.998313659359,0.4884766722878021,21737.70432827431
202503,복정동,1309,3880.061115355233,2035.9052711993888,0.24140565317035906,13600.77998472116
202503,분당동,1151,4708.079930495222,3496.9591659426587,0.37185056472632494,18298.09296264118
202503,산성동,141,3000.0,2014.1843971631206,0.19858156028368795,8428.943262411347
202503,삼평동,2342,5885.140905209223,3104.6114432109307,0.5076857386848848,11666.464560204953
202503,상대원1동,1706,3785.4630715123094,2198.124267291911,0.23329425556858147,11378.88042203986
202503,상대원2동,155,3000.0,2374.1935483870966,0.16774193548387098,6726.8387096774195
202503,상대원3동,336,3261.904761904762,2178.5714285714284,0.16071428571428573,8106.428571428572
202503,서현1동,2220,5300.9009009009005,3106.3063063063064,0.4400900900900901,16656.963063063064
202503,서현2동,557,5005.385996409335,2865.3500897666067,0.43087971274685816,15055.057450628366
202503,성남동,3147,3526.5332062281536,2196.6952653320623,0.2357801080394026,14123.272322847157
202503,수내1동,1207,5594.863297431649,3599.0057995028997,0.45898922949461474,16056.936205468102
202503,수내2동,290,7800.0,5024.137931034483,0.7137931034482758,19654.393103448278
202503,수내3동,422,5760.663507109005,2952.60663507109,0.41706161137440756,15253.490521327014
202503,수진1동,532,3043.2330827067667,1840.2255639097743,0.13157894736842105,15241.986842105263
202503,수진2동,1005,3550.2487562189053,1994.0298507462687,0.21293532338308457,15424.603980099502
202503,시흥동,554,4875.451263537906,2848.375451263538,0.3935018050541516,8818.052346570397
202503,신촌동,207,4178.743961352657,3130.4347826086955,0.3526570048309179,17856.512077294687
202503,신흥1동,586,3189.419795221843,1626.2798634812286,0.18600682593856654,14057.571672354949
202503,신흥2동,4660,4476.824034334764,2713.733905579399,0.3609442060085837,18088.104291845495
202503,신흥3동,668,3360.7784431137725,2079.3413173652693,0.19461077844311378,10633.101796407185
202503,야탑1동,1113,4358.490566037736,2681.9407008086255,0.3387241689128482,14491.080862533692
202503,야탑2동,565,4861.946902654868,3100.8849557522126,0.3929203539823009,12593.532743362832
202503,야탑3동,1777,4276.871131119865,2442.8812605514913,0.31513787281935846,13629.693866066404
202503,양지동,385,3374.025974025974,2163.6363636363635,0.22077922077922077,10654.48051948052
202503,운중동,2877,5765.728189085853,3891.90128606187,0.4991310392770247,18947.160583941604
202503,위례동,4718,5037.091988130564,3183.5523526918187,0.4150063586265367,17626.61466723188
202503,은행1동,369,3279.1327913279133,2677.506775067751,0.2140921409214092,14919.39837398374
202503,은행2동,1189,3338.099243061396,2063.0782169890663,0.1984861227922624,16158.434819175778
202503,이매1동,1137,5641.160949868074,3155.6728232189976,0.4731750219876869,18704.830255057168
202503,이매2동,351,5763.532763532764,3606.837606837607,0.5042735042735043,16438.77207977208
202503,정자1동,2667,6199.850018747657,4115.860517435321,0.4780652418447694,16705.37120359955
202503,정자2동,733,4851.296043656207,2568.8949522510234,0.4038199181446112,20058.369713506137
202503,정자3동,648,5049.382716049383,2743.8271604938273,0.43364197530864196,18420.36111111111
202503,정자동,1060,5356.603773584906,3427.3584905660377,0.4207547169811321,16631.935849056605
202503,중앙동,1163,4212.38177128117,2134.995700773861,0.3009458297506449,16441.503869303524
202503,태평1동,1010,3302.970297029703,1751.4851485148515,0.1712871287128713,16636.37821782178
202503,태평2동,660,3383.3333333333335,2037.878787878788,0.19545454545454546,14490.454545454546
202503,태평3동,556,3435.251798561151,2230.2158273381297,0.20863309352517986,12561.920863309353
202503,태평4동,475,3246.315789473684,1949.4736842105262,0.16631578947368422,11099.10947368421
202503,판교동,1391,6294.751976994968,4302.659956865565,0.5413371675053918,18170.978432782173
202503,하대원동,840,4027.3809523809523,2058.3333333333335,0.25952380952380955,12619.353571428572
202504,고등동,1188,4893.097643097643,3018.5185185185187,0.4006734006734007,14164.172558922559
202504,구미1동,966,5042.443064182195,2810.55900621118,0.427536231884058,17472.537267080745
202504,구미동,1763,4495.17867271696,3049.914917753829,0.38003403289846854,18276.355076574022
202504,금곡동,1864,5309.01287553648,3336.9098712446353,0.44527896995708155,18106.070278969957
202504,금광1동,1818,3756.875687568757,2193.6193619361934,0.297029702970297,13941.26897689769
202504,금광2동,1312,3462.6524390243903,2474.0853658536585,0.21722560975609756,13652.002286585366
202504,단대동,821,4013.398294762485,2353.2277710109624,0.25334957369062117,12904.144945188795
202504,도촌동,1755,4661.538461538462,3035.327635327635,0.3527065527065527,13427.161823361823
202504,백현동,1779,5973.580663293986,3722.315907813378,0.4873524451939292,21744.898257448003
202504,복정동,1309,3888.464476699771,2100.0763941940413,0.2345301757066463,13588.156608097785
202504,분당동,1151,4726.32493483927,3151.172893136403,0.37011294526498695,18298.09296264118
202504,산성동,141,3085.1063829787236,1858.1560283687943,0.18439716312056736,8428.943262411347
202504,삼평동,2342,5912.894961571306,3494.449188727583,0.5059777967549103,11644.894534585825
202504,상대원1동,1712,3785.0467289719627,2488.3177570093458,0.23598130841121495,11340.532710280373
202504,상대원2동,155,3000.0,2374.1935483870966,0.16129032258064516,6680.748387096774
202504,상대원3동,336,3297.6190476190477,1970.2380952380952,0.15476190476190477,8106.428571428572
202504,서현1동,2219,5315.006759801712,3377.647589004056,0.4384858044164038,16655.613789995492
202504,서현2동,558,5026.881720430108,2965.9498207885304,0.43189964157706096,15021.799283154121
202504,성남동,3147,3526.5332062281536,2683.508102955195,0.23164918970448045,14110.26850969177
202504,수내1동,1207,5587.406793703397,3852.5269262634633,0.4631317315658658,16056.936205468102
202504,수내2동,290,7851.724137931034,4886.206896551724,0.7172413793103448,19654.393103448278
202504,수내3동,422,5760.663507109005,3526.0663507109007,0.4075829383886256,15253.490521327014
202504,수진1동,532,3043.2330827067667,1859.0225563909773,0.13721804511278196,15200.813909774437
202504,수진2동,1005,3550.2487562189053,2092.5373134328356,0.21791044776119403,15082.066666666668
202504,시흥동,554,4875.451263537906,3222.0216606498193,0.3971119133574007,8849.027075812275
202504,신촌동,207,4178.743961352657,3357.487922705314,0.3526570048309179,17968.3961352657
202504,신흥1동,586,3189.419795221843,1817.4061433447098,0.1825938566552901,14082.238907849829
202504,신흥2동,4660,4480.042918454936,2892.489270386266,0.3628755364806867,18086.132618025753
202504,신흥3동,668,3360.7784431137725,2290.4191616766466,0.18712574850299402,10624.308383233532
202504,야탑1동,1131,4325.375773651635,2870.9106984969053,0.3333333333333333,14698.76923076923
202504,야탑2동,565,4861.946902654868,3348.6725663716816,0.384070796460177,12618.090265486726
202504,야탑3동,1749,4279.016580903373,2548.3133218982275,0.31675242995997716,13553.754716981131
202504,양지동,385,3374.025974025974,2332.4675324675327,0.21038961038961038,10654.48051948052
202504,운중동,2877,5770.246784845325,4132.777198470629,0.4984358706986444,18952.270072992702
202504,위례동,4718,4848.452734209411,3297.795676133955,0.41182704535820264,17632.78401865197
202504,은행1동,369,3306.2330623306234,3094.850948509485,0.21138211382113822,14970.482384823848
202504,은행2동,1200,3344.1666666666665,2300.0,0.20083333333333334,16122.031666666666
202504,이매1동,1137,5641.160949868074,3153.9138082673703,0.47053649956024624,18744.708883025505
202504,이매2동,351,6025.641025641025,3547.008547008547,0.5042735042735043,16484.77207977208
202504,정자1동,2680,6250.0,4538.805970149254,0.47574626865671643,16629.175
202504,정자2동,733,4873.124147339699,2923.6016371077762,0.40791268758526605,20062.25784447476
202504,정자3동,648,5049.382716049383,3145.061728395062,0.44290123456790126,18446.44135802469
202504,정자동,1047,5382.043935052531,3189.1117478510027,0.4269340974212034,16931.737344794652
202504,중앙동,1163,4212.38177128117,2320.7222699914014,0.2992261392949269,16446.147033533965
202504,태평1동,1010,3340.5940594059407,2052.4752475247524,0.1702970297029703,16601.19504950495
202504,태평2동,669,3379.671150971599,2059.7907324364724,0.20179372197309417,14380.611360239163
202504,태평3동,556,3435.251798561151,2312.94964028777,0.21402877697841727,12561.920863309353
202504,태평4동,466,3360.5150214592277,1976.3948497854078,0.16523605150214593,11227.92060085837
202504,판교동,1391,6304.097771387491,4376.707404744788,0.5391804457225018,18173.204888569373
202504,하대원동,840,4057.1428571428573,2267.8571428571427,0.2619047619047619,12619.353571428572
202505,고등동,1122,4931.3725490196075,3875.222816399287,0.40819964349376114,16664.267379679146
202505,구미1동,983,4955.239064089522,2614.445574771109,0.4252288911495422,16897.70905391658
202505,구미동,1723,4778.2936738247245,2792.8032501450957,0.395821242019733,18112.02901915264
202505,금곡동,1725,5041.159420289855,3129.2753623188405,0.44,18517.11072463768
202505,금광1동,1520,3974.342105263158,2228.9473684210525,0.3026315789473684,16506.065789473683
202505,금광2동,1295,3718.1467181467183,2352.895752895753,0.21544401544401545,13167.555212355212
202505,단대동,881,4209.988649262202,2342.7922814982976,0.28603859250851305,13375.875141884222
202505,도촌동,1716,4687.062937062937,3060.02331002331,0.36247086247086246,13635.465034965035
202505,백현동,1752,6063.356164383562,3688.9269406392696,0.5039954337899544,21632.110730593606
202505,복정동,1241,3846.091861402095,2084.6091861402097,0.22078968573730862,16190.469782433522
202505,분당동,1121,4685.102586975914,3292.5958965209634,0.3853702051739518,19919.618198037468
202505,산성동,158,3158.227848101266,2018.987341772152,0.1962025316455696,14213.556962025317
202505,삼평동,2295,5810.021786492374,3367.3202614379084,0.47843137254901963,12122.952505446623
202505,상대원1동,1612,3764.8883374689826,2276.6749379652606,0.22952853598014888,11192.74875930521
202505,상대원2동,165,3412.121212121212,2593.939393939394,0.2,9373.818181818182
202505,상대원3동,312,3224.358974358974,2362.1794871794873,0.19230769230769232,9036.666666666666
202505,서현1동,2148,5116.3873370577285,3082.4022346368715,0.43901303538175046,15570.862197392924
202505,서현2동,562,4932.384341637011,2886.120996441281,0.3932384341637011,17221.702846975088
202505,성남동,3009,3467.9295446992355,2390.1628447989365,0.22931206380857427,14384.986706547026
202505,수내1동,1186,5205.733558178752,3424.95784148398,0.4308600337268128,14304.605396290051
202505,수내2동,252,7369.047619047619,4301.587301587301,0.6626984126984127,20516.698412698413
202505,수내3동,399,5556.390977443609,3453.6340852130324,0.40852130325814534,16084.543859649122
202505,수진1동,476,3216.3865546218485,1983.1932773109243,0.15126050420168066,16785.415966386554
202505,수진2동,971,3501.544799176107,2113.285272914521,0.21524201853759012,15577.486096807415
202505,시흥동,578,5134.948096885813,3074.39446366782,0.444636678200692,10247.93598615917
202505,신촌동,204,4406.862745098039,6029.411764705882,0.35784313725490197,18795.71568627451
202505,신흥1동,583,3298.4562607204116,2006.8610634648371,0.1955403087478559,13232.46140651801
202505,신흥2동,3305,4473.2223903177,2510.7413010590017,0.3546142208774584,19182.492889561272
202505,신흥3동,686,3288.6297376093294,2145.7725947521867,0.19533527696793002,12483.743440233236
202505,야탑1동,1113,4462.713387241689,2858.041329739443,0.33692722371967654,15666.940700808625
202505,야탑2동,552,4853.260869565217,3574.2753623188405,0.38405797101449274,14442.963768115942
202505,야탑3동,1780,4233.146067415731,2489.325842696629,0.32471910112359553,13750.198314606741
202505,양지동,372,3193.548387096774,2266.1290322580644,0.20967741935483872,12392.991935483871
202505,운중동,2703,5375.508694043655,3681.465038845727,0.4968553459119497,19061.988531261562
202505,위례동,4249,4912.685337726524,3245.7048717345256,0.40927277006354434,16852.506942810072
202505,은행1동,343,3352.7696793002915,3172.0116618075804,0.22740524781341107,13519.673469387755
202505,은행2동,1123,3352.626892252894,1955.4764024933215,0.19679430097951914,15101.324131789848
202505,이매1동,1100,5428.181818181818,3250.0,0.45545454545454545,17402.745454545453
202505,이매2동,365,5701.369863013699,3575.3424657534247,0.5232876712328767,18049.74794520548
202505,정자1동,2614,6013.006885998469,4267.0237184391735,0.48048967100229534,15869.899387911248
202505,정자2동,755,4970.860927152318,2637.0860927152316,0.41324503311258276,18048.260927152318
202505,정자3동,651,5056.835637480799,2963.1336405529955,0.45622119815668205,17622.390168970815
202505,정자동,1060,5316.037735849057,2865.0943396226417,0.41320754716981134,16872.323584905662
202505,중앙동,1058,4348.7712665406425,2651.2287334593575,0.3166351606805293,18822.07183364839
202505,태평1동,975,3306.6666666666665,1976.4102564102564,0.16102564102564101,15128.332307692308
202505,태평2동,692,3478.323699421965,2210.9826589595377,0.2138728323699422,15118.302023121387
202505,태평3동,473,3484.1437632135307,2304.4397463002115,0.25158562367864695,10985.084566596195
202505,태평4동,442,3294.1176470588234,1975.1131221719456,0.1583710407239819,12302.002262443439
202505,판교동,1375,6221.090909090909,4236.363636363636,0.5301818181818182,16895.459636363637
202505,하대원동,865,4084.393063583815,2292.485549132948,0.26936416184971096,11840.662427745665
202506,고등동,1122,4912.655971479501,4517.825311942959,0.4090909090909091,16674.188948306597
202506,구미1동,983,4971.515768056968,2604.272634791455,0.4303153611393693,16938.545269582908
202506,구미동,1723,4778.2936738247245,2979.68659315148,0.3975623911781776,18128.51305861869
202506,금곡동,1725,5077.101449275362,3178.550724637681,0.4405797101449275,18506.62956521739
202506,금광1동,1520,3978.9473684210525,2230.9210526315787,0.3013157894736842,16506.2125
202506,금광2동,1295,3830.1158301158302,2501.930501930502,0.2138996138996139,13167.555212355212
202506,단대동,881,4242.905788876277,2414.3019296254256,0.27695800227014755,13375.875141884222
202506,도촌동,1716,4708.041958041958,3104.3123543123543,0.358974358974359,13645.276223776224
202506,백현동,1752,6191.2100456621,4271.689497716895,0.5068493150684932,21639.045662100456
202506,복정동,1241,3767.929089443997,2126.5108783239325,0.22401289282836423,16194.680096696213
202506,분당동,1121,4735.057983942908,3277.43086529884,0.3862622658340767,19958.107047279216
202506,산성동,158,3158.227848101266,1860.759493670886,0.18354430379746836,14213.556962025317
202506,삼평동,2295,5803.921568627451,3629.193899782135,0.47843137254901963,12119.846623093681
202506,상대원1동,1612,3746.2779156327542,2320.0992555831267,0.228287841191067,11199.045285359802
202506,상대원2동,165,3412.121212121212,1527.2727272727273,0.2,9326.545454545454
