YY,MT,DE,ROAD_KIND,ROAD_KIND_CD,ROUTE_NM,ROUTE_CD,UPNDW_DIV,UPNDW_CD,BGPT_LOC,LASTSTOP_LOC,TM01_SPEED,TM02_SPEED,TM03_SPEED,TM04_SPEED,TM05_SPEED,TM06_SPEED,TM07_SPEED,TM08_SPEED,TM09_SPEED,TM10_SPEED,TM11_SPEED,TM12_SPEED,TM13_SPEED,TM14_SPEED,TM15_SPEED,TM16_SPEED,TM17_SPEED,TM18_SPEED,TM19_SPEED,TM20_SPEED,TM21_SPEED,TM22_SPEED,TM23_SPEED,TM24_SPEED,DAY1_AVG_SPEED,source_total_count
2026,03,16,고속국도,1,수도권제1순환고속도로,100,상행,1,성남IC,성남T/G,92,91,87,86,88,90,81,64,76,81,77,83,83,84,0,0,0,0,0,0,0,0,0,0,82,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,상행,1,평촌IC,학의JC,94,91,89,91,90,91,79,42,37,46,72,84,86,86,0,0,0,0,0,0,0,0,0,0,75,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,상행,1,학의JC,청계T/G,92,91,88,89,87,86,69,32,27,25,53,82,85,86,0,0,0,0,0,0,0,0,0,0,69,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,청계T/G,학의JC,94,93,93,91,92,93,87,83,74,88,87,86,89,89,0,0,0,0,0,0,0,0,0,0,87,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,상행,1,청계T/G,판교JC,93,93,89,91,91,91,80,73,69,67,63,86,88,87,0,0,0,0,0,0,0,0,0,0,81,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,판교JC,청계T/G,96,94,93,90,93,93,85,78,79,84,82,84,86,84,0,0,0,0,0,0,0,0,0,0,85,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,하남JC,서하남IC,90,92,92,94,92,90,68,19,20,19,35,85,87,86,0,0,0,0,0,0,0,0,0,0,67,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,상행,1,서하남IC,하남JC,96,92,92,91,92,94,87,81,84,85,84,86,87,89,0,0,0,0,0,0,0,0,0,0,87,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,상일IC,하남JC,93,91,91,91,94,89,76,83,87,85,85,87,89,89,0,0,0,0,0,0,0,0,0,0,87,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,상행,1,하남JC,상일IC,96,94,91,93,94,94,90,92,80,89,86,89,89,92,0,0,0,0,0,0,0,0,0,0,90,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,김포T/G,김포IC,95,92,90,94,89,88,84,62,45,64,59,82,83,83,0,0,0,0,0,0,0,0,0,0,76,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,상행,1,김포IC,김포T/G,95,93,92,93,94,91,86,73,49,76,70,80,83,85,0,0,0,0,0,0,0,0,0,0,80,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,상행,1,자유로JC,김포IC,93,93,94,91,91,89,82,58,63,76,74,82,82,80,0,0,0,0,0,0,0,0,0,0,79,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,김포IC,자유로JC,94,91,91,91,89,89,81,55,45,55,51,71,78,77,0,0,0,0,0,0,0,0,0,0,70,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,송내IC,중동IC,92,95,93,91,90,81,22,20,27,57,33,41,68,52,0,0,0,0,0,0,0,0,0,0,51,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,상행,1,중동IC,송내IC,93,91,91,94,89,52,23,26,38,29,26,28,47,45,0,0,0,0,0,0,0,0,0,0,42,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,산본IC,조남JC,96,95,97,92,94,94,84,73,79,86,86,87,88,88,0,0,0,0,0,0,0,0,0,0,87,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,상행,1,조남JC,산본IC,94,92,90,92,92,88,72,45,40,45,73,83,83,85,0,0,0,0,0,0,0,0,0,0,75,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,자유로JC,일산IC,95,94,94,93,92,94,90,71,65,71,67,82,85,85,0,0,0,0,0,0,0,0,0,0,81,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,상행,1,일산IC,자유로JC,95,93,92,91,94,93,87,62,63,83,77,85,86,85,0,0,0,0,0,0,0,0,0,0,82,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,상행,1,도리JC,조남JC,91,91,87,90,90,70,52,47,23,35,73,85,84,85,0,0,0,0,0,0,0,0,0,0,71,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,상행,1,시흥IC,시흥T/G,94,92,88,91,93,74,59,22,37,75,83,85,86,86,0,0,0,0,0,0,0,0,0,0,76,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,시흥IC,장수IC,91,92,90,92,88,90,81,34,20,59,45,58,80,79,0,0,0,0,0,0,0,0,0,0,66,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,상행,1,장수IC,시흥IC,94,92,90,91,92,71,63,35,36,64,68,75,77,79,0,0,0,0,0,0,0,0,0,0,70,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,학의JC,평촌IC,82,87,88,91,78,88,80,76,41,67,74,76,76,75,0,0,0,0,0,0,0,0,0,0,74,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,상행,1,송파IC,서하남IC,94,93,94,91,90,92,86,80,77,80,80,82,84,85,0,0,0,0,0,0,0,0,0,0,84,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,서하남IC,송파IC,92,92,91,92,93,91,65,35,29,34,42,81,84,86,0,0,0,0,0,0,0,0,0,0,69,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,상행,1,상일IC,강일IC,94,91,87,89,90,90,86,89,87,87,84,86,87,86,0,0,0,0,0,0,0,0,0,0,87,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,강일IC,상일IC,92,90,91,92,92,90,66,61,48,63,78,78,79,85,0,0,0,0,0,0,0,0,0,0,77,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,토평IC,강일IC,85,82,86,87,87,78,50,39,40,41,56,74,73,74,0,0,0,0,0,0,0,0,0,0,65,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,장수IC,송내IC,96,97,95,95,94,90,30,17,20,33,26,39,75,38,0,0,0,0,0,0,0,0,0,0,47,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,상행,1,송내IC,장수IC,88,90,89,88,87,61,43,44,43,48,46,48,50,43,0,0,0,0,0,0,0,0,0,0,50,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,상행,1,서운JC,중동IC,94,94,94,93,93,62,16,16,49,29,22,28,67,68,0,0,0,0,0,0,0,0,0,0,50,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,중동IC,서운JC,87,91,90,89,93,80,21,25,35,60,46,45,68,64,0,0,0,0,0,0,0,0,0,0,57,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,서운JC,계양IC,98,96,97,96,96,96,55,74,81,87,89,86,93,89,0,0,0,0,0,0,0,0,0,0,87,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,상행,1,계양IC,서운JC,97,97,96,95,97,85,33,37,77,61,51,63,89,87,0,0,0,0,0,0,0,0,0,0,73,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,상행,1,노오지JC,계양IC,93,94,92,92,93,91,89,89,85,87,87,88,90,89,0,0,0,0,0,0,0,0,0,0,89,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,남양주IC,구리T/G,86,84,86,87,84,80,50,33,26,31,58,77,79,76,0,0,0,0,0,0,0,0,0,0,65,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,구리T/G,토평IC,80,83,76,81,81,94,63,37,37,44,76,96,96,96,0,0,0,0,0,0,0,0,0,0,79,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,구리IC,남양주IC,86,85,88,87,87,79,35,21,31,52,76,78,79,79,0,0,0,0,0,0,0,0,0,0,68,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,상행,1,남양주IC,구리IC,94,93,90,90,89,91,89,88,84,86,85,85,84,85,0,0,0,0,0,0,0,0,0,0,86,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,퇴계원IC,구리IC,89,89,90,89,91,89,73,77,68,80,79,81,83,84,0,0,0,0,0,0,0,0,0,0,81,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,상행,1,구리IC,퇴계원IC,87,86,86,86,83,82,78,79,73,78,77,76,77,77,0,0,0,0,0,0,0,0,0,0,78,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,조남JC,안현JC,95,95,92,91,93,93,92,94,94,92,89,91,90,90,0,0,0,0,0,0,0,0,0,0,91,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,조남JC,도리JC,91,93,91,90,89,89,89,90,92,88,85,87,86,86,0,0,0,0,0,0,0,0,0,0,87,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,도리JC,안현JC,97,96,93,92,94,95,94,95,95,94,91,93,92,93,0,0,0,0,0,0,0,0,0,0,93,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,시흥T/G,시흥IC,93,89,85,88,88,90,88,35,26,83,33,75,84,84,0,0,0,0,0,0,0,0,0,0,72,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,상행,1,강일IC,토평IC,88,87,87,88,86,85,82,80,75,80,78,77,77,76,0,0,0,0,0,0,0,0,0,0,79,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,상행,1,안현JC,도리JC,96,95,91,93,94,81,44,49,41,50,81,87,87,87,0,0,0,0,0,0,0,0,0,0,76,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,상행,1,산본IC,평촌IC,95,94,91,92,92,91,84,80,63,80,84,87,88,89,0,0,0,0,0,0,0,0,0,0,85,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,평촌IC,산본IC,91,91,90,88,89,91,86,77,83,84,85,84,84,85,0,0,0,0,0,0,0,0,0,0,85,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,상행,1,안현JC,조남JC,94,93,90,92,93,78,43,47,33,45,78,87,86,86,0,0,0,0,0,0,0,0,0,0,74,385467
2026,03,16,고속국도,1,수도권제1순환고속도로,100,하행,2,성남IC,판교JC,90,88,88,86,86,84,76,62,67,65,74,76,78,79,0,0,0,0,0,0,0,0,0,0,76,385467
2026,03,16,고속국도,1,제2경인고속도로,110,상행,1,연수JC,학익JC,89,89,87,87,88,87,88,87,87,86,86,87,87,88,0,0,0,0,0,0,0,0,0,0,87,385467
2026,03,16,고속국도,1,제2경인고속도로,110,상행,1,연수JC,송도IC,97,96,101,98,94,95,96,93,94,93,93,93,94,93,0,0,0,0,0,0,0,0,0,0,94,385467
2026,03,16,고속국도,1,제2경인고속도로,110,하행,2,연수JC,공항신도시JC,92,91,91,92,93,92,90,91,91,91,91,90,90,87,0,0,0,0,0,0,0,0,0,0,90,385467
2026,03,16,고속국도,1,제2경인고속도로,110,상행,1,공항신도시JC,연수JC,93,93,91,91,90,92,91,92,92,92,92,91,92,89,0,0,0,0,0,0,0,0,0,0,91,385467
2026,03,16,고속국도,1,제2경인고속도로,110,상행,1,제2경인시점,문학IC,89,83,83,83,80,79,66,53,73,70,71,71,77,78,0,0,0,0,0,0,0,0,0,0,74,385467
2026,03,16,고속국도,1,제2경인고속도로,110,상행,1,문학IC,남동IC,90,90,88,86,83,75,39,36,62,49,46,59,75,75,0,0,0,0,0,0,0,0,0,0,64,385467
2026,03,16,고속국도,1,제2경인고속도로,110,하행,2,문학IC,제2경인시점,84,79,80,80,80,75,72,64,47,70,71,75,75,72,0,0,0,0,0,0,0,0,0,0,71,385467
2026,03,16,고속국도,1,제2경인고속도로,110,상행,1,안현JC,광명IC,96,93,90,93,90,80,30,23,18,28,63,80,85,85,0,0,0,0,0,0,0,0,0,0,67,385467
2026,03,16,고속국도,1,제2경인고속도로,110,하행,2,광명IC,안현JC,90,90,90,89,90,91,87,82,84,86,86,86,86,84,0,0,0,0,0,0,0,0,0,0,86,385467
2026,03,16,고속국도,1,제2경인고속도로,110,상행,1,남인천T/G,신천IC,92,88,89,84,82,86,55,26,84,83,84,84,83,86,0,0,0,0,0,0,0,0,0,0,80,385467
2026,03,16,고속국도,1,제2경인고속도로,110,하행,2,송도IC,연수JC,93,91,88,92,96,94,95,93,94,94,93,90,90,90,0,0,0,0,0,0,0,0,0,0,92,385467
2026,03,16,고속국도,1,제2경인고속도로,110,하행,2,학익JC,연수JC,88,88,88,86,87,86,83,85,83,85,89,86,85,84,0,0,0,0,0,0,0,0,0,0,85,385467
2026,03,16,고속국도,1,제2경인고속도로,110,하행,2,석수IC,일직JC,89,89,88,88,88,88,83,61,44,82,78,81,79,80,0,0,0,0,0,0,0,0,0,0,78,385467
2026,03,16,고속국도,1,제2경인고속도로,110,상행,1,일직JC,석수IC,87,85,84,83,83,85,84,77,79,76,70,80,83,76,0,0,0,0,0,0,0,0,0,0,79,385467
2026,03,16,고속국도,1,제2경인고속도로,110,하행,2,일직JC,광명IC,93,92,93,91,92,93,86,72,64,77,79,80,82,80,0,0,0,0,0,0,0,0,0,0,80,385467
2026,03,16,고속국도,1,제2경인고속도로,110,상행,1,광명IC,일직JC,92,91,89,90,87,79,56,42,32,35,59,77,82,81,0,0,0,0,0,0,0,0,0,0,68,385467
2026,03,16,고속국도,1,제2경인고속도로,110,하행,2,남인천T/G,서창JC,91,84,84,86,88,91,90,90,87,90,88,89,87,85,0,0,0,0,0,0,0,0,0,0,88,385467
2026,03,16,고속국도,1,제2경인고속도로,110,상행,1,서창JC,남인천T/G,95,91,91,90,88,87,54,38,71,83,83,84,87,87,0,0,0,0,0,0,0,0,0,0,81,385467
2026,03,16,고속국도,1,제2경인고속도로,110,상행,1,남동IC,서창JC,88,88,87,84,77,69,55,61,69,60,72,67,76,77,0,0,0,0,0,0,0,0,0,0,71,385467
2026,03,16,고속국도,1,제2경인고속도로,110,하행,2,서창JC,남동IC,92,87,89,90,91,91,80,37,38,55,71,79,70,81,0,0,0,0,0,0,0,0,0,0,72,385467
2026,03,16,고속국도,1,제2경인고속도로,110,하행,2,남동IC,문학IC,90,91,92,89,91,86,58,37,37,46,49,50,43,54,0,0,0,0,0,0,0,0,0,0,53,385467
2026,03,16,고속국도,1,제2경인고속도로,110,상행,1,북청계IC,동판교IC,93,88,90,88,86,87,78,69,62,52,74,82,85,83,0,0,0,0,0,0,0,0,0,0,78,385467
2026,03,16,고속국도,1,제2경인고속도로,110,하행,2,동판교IC,북청계IC,89,89,90,81,94,94,87,77,60,83,85,84,86,85,0,0,0,0,0,0,0,0,0,0,84,385467
2026,03,16,고속국도,1,제2경인고속도로,110,상행,1,동판교IC,여수대로IC,82,82,80,82,80,82,80,82,82,80,80,80,81,80,0,0,0,0,0,0,0,0,0,0,81,385467
2026,03,16,고속국도,1,제2경인고속도로,110,하행,2,여수대로IC,동판교IC,76,79,79,72,83,82,79,81,81,80,80,78,79,78,0,0,0,0,0,0,0,0,0,0,79,385467
2026,03,16,고속국도,1,제2경인고속도로,110,하행,2,삼막IC,석수IC,90,91,91,86,90,90,87,85,75,86,88,86,87,87,0,0,0,0,0,0,0,0,0,0,86,385467
2026,03,16,고속국도,1,제2경인고속도로,110,상행,1,석수IC,삼막IC,90,88,90,87,90,88,75,27,78,83,82,84,85,85,0,0,0,0,0,0,0,0,0,0,81,385467
2026,03,16,고속국도,1,제2경인고속도로,110,상행,1,삼막IC,북의왕IC,100,98,97,94,93,91,78,46,29,52,82,86,89,88,0,0,0,0,0,0,0,0,0,0,78,385467
2026,03,16,고속국도,1,제2경인고속도로,110,하행,2,북의왕IC,삼막IC,91,91,91,87,90,92,88,85,85,82,85,83,83,84,0,0,0,0,0,0,0,0,0,0,85,385467
2026,03,16,고속국도,1,제2경인고속도로,110,상행,1,북의왕IC,북청계IC,91,87,88,85,86,84,71,28,22,26,71,74,79,77,0,0,0,0,0,0,0,0,0,0,66,385467
2026,03,16,고속국도,1,제2경인고속도로,110,하행,2,북청계IC,북의왕IC,93,95,95,90,94,95,91,61,28,79,90,89,90,89,0,0,0,0,0,0,0,0,0,0,83,385467
2026,03,16,고속국도,1,제2경인고속도로,110,상행,1,신천IC,안현JC,97,97,96,96,96,95,72,55,67,91,92,95,96,96,0,0,0,0,0,0,0,0,0,0,90,385467
2026,03,16,고속국도,1,제2경인고속도로,110,하행,2,안현JC,신천IC,98,98,97,97,97,98,95,92,89,94,96,96,96,95,0,0,0,0,0,0,0,0,0,0,95,385467
2026,03,16,고속국도,1,제2경인고속도로,110,하행,2,신천IC,남인천T/G,95,92,91,92,90,91,89,89,88,90,88,87,88,89,0,0,0,0,0,0,0,0,0,0,89,385467
2026,03,16,도시고속도로,4,수석호평고속화도로,112,상행,1,율석IC,평내IC,79,76,81,75,79,75,78,80,80,80,78,79,81,79,0,0,0,0,0,0,0,0,0,0,79,385467
2026,03,16,도시고속도로,4,수석호평고속화도로,112,하행,2,평내IC,율석IC,83,85,80,82,79,82,81,81,80,80,82,82,83,80,0,0,0,0,0,0,0,0,0,0,81,385467
2026,03,16,도시고속도로,4,수석호평고속화도로,112,상행,1,무대IC,율석IC,78,81,80,77,76,74,77,78,80,79,77,77,79,76,0,0,0,0,0,0,0,0,0,0,78,385467
2026,03,16,도시고속도로,4,수석호평고속화도로,112,상행,1,평내IC,동호평IC,61,62,64,58,63,62,63,62,64,64,63,63,63,61,0,0,0,0,0,0,0,0,0,0,63,385467
2026,03,16,도시고속도로,4,수석호평고속화도로,112,하행,2,율석IC,무대IC,81,82,79,82,80,82,81,82,80,80,80,82,81,80,0,0,0,0,0,0,0,0,0,0,81,385467
2026,03,16,도시고속도로,4,수석호평고속화도로,112,하행,2,무대IC,이패IC,83,84,78,82,80,81,83,83,82,79,82,80,82,82,0,0,0,0,0,0,0,0,0,0,81,385467
2026,03,16,도시고속도로,4,수석호평고속화도로,112,상행,1,수석IC,이패IC,78,77,79,75,75,74,77,78,78,76,77,74,76,77,0,0,0,0,0,0,0,0,0,0,76,385467
2026,03,16,도시고속도로,4,수석호평고속화도로,112,하행,2,이패IC,수석IC,80,78,73,74,76,77,77,79,78,77,77,77,77,77,0,0,0,0,0,0,0,0,0,0,77,385467
2026,03,16,도시고속도로,4,수석호평고속화도로,112,하행,2,동호평IC,평내IC,64,68,69,65,62,66,67,69,69,68,66,68,67,67,0,0,0,0,0,0,0,0,0,0,67,385467
2026,03,16,도시고속도로,4,수석호평고속화도로,112,상행,1,이패IC,무대IC,82,82,82,78,78,75,82,79,83,82,80,79,81,80,0,0,0,0,0,0,0,0,0,0,80,385467
2026,03,16,고속국도,1,경인고속도로,120,하행,2,경인고속입구,신월IC,49,50,50,51,50,48,47,38,40,39,40,30,38,34,0,0,0,0,0,0,0,0,0,0,38,385467
2026,03,16,고속국도,1,경인고속도로,120,상행,1,신월IC,경인고속입구,43,45,47,47,48,38,30,27,21,19,23,24,35,37,0,0,0,0,0,0,0,0,0,0,31,385467
2026,03,16,고속국도,1,경인고속도로,120,상행,1,인천T/G,부천IC,94,92,89,90,90,85,73,42,33,62,78,80,81,83,0,0,0,0,0,0,0,0,0,0,75,385467
2026,03,16,고속국도,1,경인고속도로,120,하행,2,부평IC,서인천IC,87,90,89,86,87,82,59,23,15,25,44,55,61,66,0,0,0,0,0,0,0,0,0,0,54,385467
2026,03,16,고속국도,1,경인고속도로,120,상행,1,서인천IC,부평IC,91,93,89,90,91,86,72,71,37,48,75,75,78,78,0,0,0,0,0,0,0,0,0,0,73,385467
2026,03,16,고속국도,1,경인고속도로,120,상행,1,부천IC,신월IC,91,91,91,91,89,81,37,13,13,30,23,56,78,78,0,0,0,0,0,0,0,0,0,0,57,385467
2026,03,16,고속국도,1,경인고속도로,120,상행,1,부평IC,인천T/G,93,93,89,91,90,84,72,81,87,82,83,85,86,89,0,0,0,0,0,0,0,0,0,0,86,385467
2026,03,16,고속국도,1,경인고속도로,120,하행,2,인천T/G,부평IC,92,92,92,90,91,90,85,54,71,87,87,87,92,89,0,0,0,0,0,0,0,0,0,0,86,385467
2026,03,16,고속국도,1,경인고속도로,120,하행,2,부천IC,인천T/G,87,88,88,87,85,82,72,47,45,71,74,73,73,66,0,0,0,0,0,0,0,0,0,0,69,385467
2026,03,16,고속국도,1,경인고속도로,120,하행,2,신월IC,부천IC,91,93,92,92,92,86,81,78,66,79,81,80,78,75,0,0,0,0,0,0,0,0,0,0,79,385467
2026,03,16,고속국도,1,인천국제공항고속도로,130,하행,2,북로JC,88JC,86,88,90,84,88,89,88,92,92,90,89,89,90,87,0,0,0,0,0,0,0,0,0,0,89,385467
2026,03,16,고속국도,1,인천국제공항고속도로,130,상행,1,88JC,북로JC,90,88,87,90,84,90,89,91,89,91,90,88,89,89,0,0,0,0,0,0,0,0,0,0,89,385467
2026,03,16,고속국도,1,인천국제공항고속도로,130,하행,2,88JC,김포공항IC,96,88,94,91,93,93,93,95,95,93,94,93,95,87,0,0,0,0,0,0,0,0,0,0,92,385467
2026,03,16,고속국도,1,인천국제공항고속도로,130,상행,1,노오지JC,김포공항IC,97,94,94,97,90,94,91,92,88,90,88,90,93,91,0,0,0,0,0,0,0,0,0,0,91,385467
2026,03,16,고속국도,1,인천국제공항고속도로,130,하행,2,김포공항IC,노오지JC,97,95,94,95,96,96,94,96,97,97,94,95,96,95,0,0,0,0,0,0,0,0,0,0,96,385467
2026,03,16,고속국도,1,인천국제공항고속도로,130,상행,1,인천공항T/G,노오지JC,97,95,96,97,92,94,94,94,94,93,92,94,93,94,0,0,0,0,0,0,0,0,0,0,94,385467
2026,03,16,고속국도,1,인천국제공항고속도로,130,상행,1,신불IC,공항신도시JC,93,92,92,90,91,92,92,92,91,93,90,90,92,91,0,0,0,0,0,0,0,0,0,0,91,385467
2026,03,16,고속국도,1,인천국제공항고속도로,130,하행,2,인천공항T/G,북인천IC,95,95,95,93,94,95,95,95,94,96,94,93,94,92,0,0,0,0,0,0,0,0,0,0,94,385467
2026,03,16,고속국도,1,인천국제공항고속도로,130,하행,2,노오지JC,인천공항T/G,95,95,95,94,95,94,92,90,91,92,92,92,93,92,0,0,0,0,0,0,0,0,0,0,92,385467
2026,03,16,고속국도,1,인천국제공항고속도로,130,하행,2,북인천IC,공항입구IC,94,94,95,93,95,93,91,92,92,94,93,94,94,93,0,0,0,0,0,0,0,0,0,0,93,385467
2026,03,16,고속국도,1,인천국제공항고속도로,130,상행,1,김포공항IC,88JC,93,93,92,95,89,91,87,76,54,89,85,90,91,91,0,0,0,0,0,0,0,0,0,0,87,385467
2026,03,16,고속국도,1,인천국제공항고속도로,130,상행,1,공항신도시JC,공항입구IC,94,94,93,95,92,96,95,95,95,94,93,92,93,92,0,0,0,0,0,0,0,0,0,0,93,385467
2026,03,16,고속국도,1,인천국제공항고속도로,130,상행,1,공항입구IC,북인천IC,95,94,95,94,94,96,94,95,95,95,93,95,95,94,0,0,0,0,0,0,0,0,0,0,95,385467
2026,03,16,고속국도,1,인천국제공항고속도로,130,상행,1,북인천IC,인천공항T/G,97,96,94,95,93,96,94,95,95,96,95,96,96,96,0,0,0,0,0,0,0,0,0,0,96,385467
2026,03,16,고속국도,1,인천국제공항고속도로,130,하행,2,공항입구IC,공항신도시JC,94,95,96,95,96,96,94,95,95,94,96,95,95,94,0,0,0,0,0,0,0,0,0,0,95,385467
2026,03,16,고속국도,1,인천국제공항고속도로,130,하행,2,공항신도시JC,신불IC,92,93,90,91,92,92,91,92,92,92,92,94,94,94,0,0,0,0,0,0,0,0,0,0,93,385467
2026,03,16,고속국도,1,서해안고속도로,15,하행,2,서평택JC,서평택IC,99,96,95,97,94,94,92,94,95,91,89,89,89,94,0,0,0,0,0,0,0,0,0,0,92,385467
2026,03,16,고속국도,1,서해안고속도로,15,상행,1,서평택IC,서평택JC,100,98,92,92,95,93,94,97,96,93,93,92,93,93,0,0,0,0,0,0,0,0,0,0,94,385467
2026,03,16,고속국도,1,서해안고속도로,15,상행,1,서평택JC,발안IC,98,95,93,95,94,93,92,95,94,91,88,88,90,92,0,0,0,0,0,0,0,0,0,0,91,385467
2026,03,16,고속국도,1,서해안고속도로,15,상행,1,안산JC,서서울T/G,89,88,84,84,84,82,81,79,80,80,81,83,82,81,0,0,0,0,0,0,0,0,0,0,82,385467
2026,03,16,고속국도,1,서해안고속도로,15,하행,2,조남JC,서서울T/G,91,91,87,87,90,54,30,82,80,69,65,74,79,65,0,0,0,0,0,0,0,0,0,0,71,385467
2026,03,16,고속국도,1,서해안고속도로,15,하행,2,서서울T/G,안산JC,94,94,92,94,94,48,30,88,85,74,65,79,86,72,0,0,0,0,0,0,0,0,0,0,75,385467
2026,03,16,고속국도,1,서해안고속도로,15,상행,1,조남JC,목감IC,96,97,96,95,95,94,91,61,69,94,95,94,94,92,0,0,0,0,0,0,0,0,0,0,90,385467
2026,03,16,고속국도,1,서해안고속도로,15,상행,1,목감IC,광명역IC,89,89,88,89,87,85,81,38,40,81,83,85,85,84,0,0,0,0,0,0,0,0,0,0,79,385467
2026,03,16,고속국도,1,서해안고속도로,15,하행,2,광명역IC,목감IC,95,95,95,92,94,88,89,99,97,87,84,86,87,89,0,0,0,0,0,0,0,0,0,0,89,385467
2026,03,16,고속국도,1,서해안고속도로,15,상행,1,발안IC,화성휴게소,102,98,94,97,95,94,92,98,97,92,90,89,89,90,0,0,0,0,0,0,0,0,0,0,92,385467
2026,03,16,고속국도,1,서해안고속도로,15,하행,2,비봉IC,화성휴게소,102,96,94,97,98,89,71,35,32,44,36,29,60,91,0,0,0,0,0,0,0,0,0,0,61,385467
2026,03,16,고속국도,1,서해안고속도로,15,하행,2,팔곡JC,매송IC,97,97,93,96,95,88,56,27,48,59,73,80,86,81,0,0,0,0,0,0,0,0,0,0,74,385467
2026,03,16,고속국도,1,서해안고속도로,15,하행,2,발안IC,서평택JC,97,95,95,95,90,85,84,93,93,87,87,86,87,93,0,0,0,0,0,0,0,0,0,0,89,385467
2026,03,16,고속국도,1,서해안고속도로,15,상행,1,팔곡JC,안산JC,91,90,87,90,85,87,85,88,87,86,84,82,57,84,0,0,0,0,0,0,0,0,0,0,81,385467
2026,03,16,고속국도,1,서해안고속도로,15,하행,2,안산JC,팔곡JC,96,93,94,95,94,64,40,45,76,51,52,61,71,39,0,0,0,0,0,0,0,0,0,0,58,385467
2026,03,16,고속국도,1,서해안고속도로,15,상행,1,서서울T/G,조남JC,85,83,80,82,82,83,78,49,49,52,79,82,78,81,0,0,0,0,0,0,0,0,0,0,74,385467
2026,03,16,고속국도,1,서해안고속도로,15,상행,1,일직JC,금천IC,93,95,93,92,92,86,50,21,20,17,30,40,72,74,0,0,0,0,0,0,0,0,0,0,54,385467
2026,03,16,고속국도,1,서해안고속도로,15,하행,2,서평택IC,행담도휴게소,99,96,94,97,95,95,93,95,95,92,90,88,89,91,0,0,0,0,0,0,0,0,0,0,92,385467
2026,03,16,고속국도,1,서해안고속도로,15,하행,2,금천IC,일직JC,93,95,95,94,93,87,73,67,67,68,66,69,69,68,0,0,0,0,0,0,0,0,0,0,71,385467
2026,03,16,고속국도,1,서해안고속도로,15,상행,1,행담도휴게소,서평택IC,102,98,96,94,97,95,96,98,96,94,92,90,93,94,0,0,0,0,0,0,0,0,0,0,94,385467
