month,admi_nm,tot_cnt,inc_per_cap,card_per_cap,age3040_ratio,econ_ratio,stay2yr_ratio
202507,은행1동,26037,311.7217805430733,168.5101970273073,0.29385105810961326,0.9293697430579559,0.704843107884933
202507,은행2동,26037,311.7217805430733,168.5101970273073,0.29385105810961326,0.9293697430579559,0.704843107884933
202507,이매1동,30519,492.932271699597,262.5905173826141,0.33844490317507125,0.9467544808152298,0.7214194436252827
202507,이매2동,167322,476.29182056155196,263.4238175493958,0.3664072865492882,0.9450221728164856,0.6867596610128973
202507,정자1동,65554,512.2509686670531,316.0234310644659,0.3888092259816335,0.9335052018183483,0.631265826646734
202507,정자2동,65554,512.2509686670531,316.0234310644659,0.3888092259816335,0.9335052018183483,0.631265826646734
202507,정자3동,65554,512.2509686670531,316.0234310644659,0.3888092259816335,0.9335052018183483,0.631265826646734
202507,정자동,65554,512.2509686670531,316.0234310644659,0.3888092259816335,0.9335052018183483,0.631265826646734
202507,중앙동,13675,372.6069469835466,188.6581352833638,0.38493601462522853,0.9284095063985375,0.596563071297989
202507,태평1동,48560,305.22446457990117,146.03789126853377,0.2840403624382208,0.8998146622734761,0.6607084019769357
202507,태평2동,48560,305.22446457990117,146.03789126853377,0.2840403624382208,0.8998146622734761,0.6607084019769357
202507,태평3동,48560,305.22446457990117,146.03789126853377,0.2840403624382208,0.8998146622734761,0.6607084019769357
202507,태평4동,48560,305.22446457990117,146.03789126853377,0.2840403624382208,0.8998146622734761,0.6607084019769357
202507,판교동,43436,540.9038585505111,333.92117137857997,0.3884565797955613,0.949235657058661,0.6942628234644074
202507,하대원동,16029,344.6565599850271,181.91403081914032,0.31380622621498533,0.9438517686692869,0.7147669848399776
202508,고등동,10208,437.87225705329155,317.18260188087777,0.4725705329153605,0.9644396551724138,0.5850313479623824
202508,구미1동,37804,442.1383980531161,268.73346735795155,0.3518410750185166,0.9452438895354989,0.657496561210454
202508,구미동,37194,443.47206538689034,269.8472871968597,0.3526644082378878,0.9453944184545895,0.6578211539495618
202508,금곡동,23213,466.2602851850256,287.6190065911343,0.35992762676086676,0.9386981432817818,0.667513893077155
202508,금광1동,35348,348.2460110897363,193.02082154577346,0.38720719701256084,0.9456546339255404,0.6224963222813172
202508,금광2동,35348,348.2460110897363,193.02082154577346,0.38720719701256084,0.9456546339255404,0.6224963222813172
202508,단대동,11909,347.4515072634142,188.118229910152,0.3274834159039382,0.9405491644974389,0.6996389285414393
202508,도촌동,21322,401.13497795703967,224.98827502110495,0.37609042303723855,0.955257480536535,0.7097833223900197
