assigned_lot_id,assigned_lot_name,target_h3_index,target_ADM_NM,target_GU_NM,Ds,delivery_zone,moto_time_est_min,drone_time_wx_adj_min,drone_robot_full_wx_expected_eta_min,time_saving_min,time_saving_pct,speedup_ratio,drone_faster,time_saving_robot_full_min,drone_robot_full_faster,co2_saving_g,co2_saving_robot_full_g,straight_dist_m,road_dist_used_m,airspace_approval_required,route_mean_constraint_score,avg_monthly_del_cnt,est_monthly_orders,est_annual_orders,sc_conservative_drone_orders,sc_conservative_time_saved_min,sc_conservative_time_saved_hrs,sc_conservative_co2_saved_g,sc_conservative_co2_saved_kg,sc_conservative_co2_saved_ton,sc_conservative_moto_km_reduced,sc_conservative_drone_km_operated,sc_conservative_time_saved_robot_min,sc_conservative_co2_saved_robot_kg,sc_base_drone_orders,sc_base_time_saved_min,sc_base_time_saved_hrs,sc_base_co2_saved_g,sc_base_co2_saved_kg,sc_base_co2_saved_ton,sc_base_moto_km_reduced,sc_base_drone_km_operated,sc_base_time_saved_robot_min,sc_base_co2_saved_robot_kg,sc_active_drone_orders,sc_active_time_saved_min,sc_active_time_saved_hrs,sc_active_co2_saved_g,sc_active_co2_saved_kg,sc_active_co2_saved_ton,sc_active_moto_km_reduced,sc_active_drone_km_operated,sc_active_time_saved_robot_min,sc_active_co2_saved_robot_kg
204-2-000018,태평4동 제1,8830e1525dfffff,신흥2동,수정구,0.357112249558172,부적합,11.633333333333333,4.009342050057619,5.734702048350057,7.623991283275714,65.53574169004912,2.901556711322784,True,5.898631284983276,True,12.801294028543806,12.410562315808978,57.75354309637856,97.0,True,0.4332381390747785,240958.91666666663,80319.63888888888,963835.6666666665,48191.783333333326,367413.7360588451,6123.562267647419,616917.1882098768,616.9171882098767,0.6169171882098767,4674.602983333332,2783.246235633004,284265.56084913557,598.0871301682977,96383.56666666665,734827.4721176903,12247.124535294837,1233834.3764197535,1233.8343764197534,1.2338343764197535,9349.205966666665,5566.492471266008,568531.1216982711,1196.1742603365954,192767.1333333333,1469654.9442353805,24494.249070589674,2467668.752839507,2467.668752839507,2.467668752839507,18698.41193333333,11132.984942532015,1137062.2433965423,2392.3485206731907
206-2-000004,맛고을,8830e15261fffff,도촌동,중원구,0.2853938536924451,부적합,14.2,4.986590921340441,24.24337008796916,9.21340907865956,64.88316252577154,2.84763683726896,True,-10.04337008796916,False,201.32412215412123,191.10830508833308,943.1348571652017,1530.0,True,0.5301635474619747,343174.75,85793.6875,1029524.25,51476.2125,474271.4035825087,7904.523393041812,10363403.293381503,10363.403293381503,10.363403293381504,78758.605125,48549.01032359307,-516994.6528644442,9837.531723241866,102952.425,948542.8071650174,15809.046786083623,20726806.586763006,20726.806586763007,20.726806586763008,157517.21025,97098.02064718615,-1033989.3057288884,19675.06344648373,205904.85,1897085.6143300347,31618.093572167247,41453613.17352601,41453.61317352601,41.453613173526016,315034.4205,194196.0412943723,-2067978.6114577767,39350.12689296746
206-2-000004,맛고을,8830e15263fffff,도촌동,중원구,0.2853938536924451,부적합,15.733333333333333,5.331006757372529,31.78748630161107,10.402326575960805,66.11648247432714,2.951287448956031,True,-16.05415296827774,False,363.3343933263745,349.5616834436803,1216.0256964605703,2691.0,True,0.5354709973717181,343174.75,85793.6875,1029524.25,51476.2125,535472.3733185558,8924.539555309262,18703078.439427037,18703.078439427038,18.70307843942704,138522.4878375,62596.39715646482,-826406.9897025707,17994.111498804617,102952.425,1070944.7466371115,17849.079110618524,37406156.87885407,37406.156878854075,37.40615687885408,277044.975675,125192.79431292963,-1652813.9794051414,35988.222997609235,205904.85,2141889.493274223,35698.15822123705,74812313.75770815,74812.31375770815,74.81231375770815,554089.95135,250385.58862585927,-3305627.958810283,71976.44599521847
206-2-000004,맛고을,8830e15265fffff,야탑1동,분당구,0.7196853984687459,부적합,12.316666666666666,4.310250282838123,12.423513482298674,8.006416383828544,65.00473383351998,2.857529344805622,True,-0.1068468156320072,False,115.47729403607424,111.47793912960222,335.9426302366193,848.0,True,0.5223560334537783,1057018.5833333333,528509.2916666666,6342111.5,317105.575,2538879.2710833712,42314.65451805619,36618493.724753395,36618.493724753396,36.6184937247534,268905.52760000003,106529.28092819557,-33881.72090790663,35350.27598750751,634211.15,5077758.5421667425,84629.30903611238,73236987.44950679,73236.98744950679,73.2369874495068,537811.0552000001,213058.56185639114,-67763.44181581326,70700.55197501503,1268422.3,10155517.084333485,169258.61807222475,146473974.89901358,146473.97489901358,146.4739748990136,1075622.1104000001,426117.1237127823,-135526.88363162652,141401.10395003005
206-2-000004,맛고을,8830e15267fffff,야탑3동,분당구,0.2899265421066042,부적합,12.333333333333334,4.454789240845284,14.633502194012692,7.87854409248805,63.88008723638959,2.7685559667449318,True,-2.300168860679358,False,106.79195760083915,101.64038195239333,487.78456032996826,810.0,True,0.5124727795213451,250690.75,62672.6875,752072.25,37603.6125,296261.7191180848,4937.695318634747,4015763.3917383854,4015.7633917383855,4.0157633917383855,30458.926125000005,18342.461590131,-86494.65852155308,3822.0455372897923,75207.225,592523.4382361696,9875.390637269495,8031526.783476771,8031.526783476771,8.031526783476771,60917.85225000001,36684.923180262,-172989.31704310616,7644.0910745795845,150414.45,1185046.8764723393,19750.78127453899,16063053.566953542,16063.053566953542,16.063053566953542,121835.70450000002,73369.846360524,-345978.6340862123,15288.182149159169
206-2-000004,맛고을,8830e1526dfffff,도촌동,중원구,0.2853938536924451,부적합,14.716666666666669,5.1939820771300935,26.96972424597364,9.522684589536574,64.7068035529099,2.833407287149955,True,-12.253057579306972,False,362.8060140449808,351.18498176434287,1130.849105739214,2675.0,True,0.57553239624895,343174.75,85793.6875,1029524.25,51476.2125,490191.73550146,8169.862258357666,18675879.47525742,18675.879475257418,18.675879475257418,137698.8684375,58211.82887246676,-630740.9957271413,18077.67274810994,102952.425,980383.47100292,16339.724516715332,37351758.95051484,37351.758950514835,37.351758950514835,275397.736875,116423.65774493352,-1261481.9914542825,36155.34549621988,205904.85,1960766.94200584,32679.449033430665,74703517.90102968,74703.51790102967,74.70351790102967,550795.47375,232847.31548986703,-2522963.982908565,72310.69099243976
206-3-000001,분당구청 부설주차장,8830e15301fffff,서현1동,분당구,0.4628651701696695,부적합,13.5,4.887179926389557,22.85734015715921,8.612820073610443,63.79866721192921,2.762329237584104,True,-9.357340157159214,False,244.13637777244327,234.6383070581471,875.6713783991285,1817.0,True,0.5437128761124925,2005009.9166666667,250626.23958333334,3007514.875,150375.74375,1295159.2243541002,21585.987072568336,36712189.383962125,36712.189383962126,36.71218938396213,273232.72639375,131679.73480735664,-1407116.9856545588,35283.90993610975,300751.4875,2590318.4487082004,43171.97414513667,73424378.76792425,73424.37876792425,73.42437876792425,546465.4527875,263359.4696147133,-2814233.9713091175,70567.8198722195,601502.975,5180636.897416401,86343.94829027334,146848757.5358485,146848.7575358485,146.8487575358485,1092930.905575,526718.9392294266,-5628467.942618235,141135.639744439
206-2-000005,점골,8830e15303fffff,서현1동,분당구,0.4628651701696695,부적합,12.683333333333334,4.532603712530204,17.798890608726392,8.15072962080313,64.26330844260023,2.798244483247181,True,-5.1155572753930585,False,131.21733581846885,125.42083077634302,550.4263578161176,988.0,True,0.5244860379661525,2005009.9166666667,250626.23958333334,3007514.875,150375.74375,1225672.028833426,20427.86714722377,19731904.46659577,19731.90446659577,19.73190446659577,148571.234825,82770.77293620231,-769255.7299829547,18860.250709735472,300751.4875,2451344.057666852,40855.73429444754,39463808.93319154,39463.80893319154,39.46380893319154,297142.46965,165541.54587240462,-1538511.4599659094,37720.501419470944,601502.975,4902688.115333704,81711.46858889508,78927617.86638308,78927.61786638308,78.92761786638307,594284.9393,331083.09174480924,-3077022.9199318187,75441.00283894189
206-3-000001,분당구청 부설주차장,8830e15305fffff,수내2동,분당구,0.1259155769210151,부적합,7.645252908300842,4.793926973466742,25.99811701769892,2.8513259348341,37.29537752424475,1.594778758753631,True,-18.35286410939808,False,195.84796296681145,185.29909793278625,1126.4399274704351,1518.855378458684,True,0.5785987578730734,156206.16666666666,78103.08333333333,937237.0,46861.850000000006,133618.40825930538,2226.973470988423,9177797.863356274,9177.797863356274,9.177797863356274,71176.37291702408,52787.058915130416,-860049.1649649965,8683.45853246154,93723.70000000001,267236.81651861075,4453.946941976846,18355595.726712547,18355.59572671255,18.355595726712547,142352.74583404817,105574.11783026083,-1720098.329929993,17366.91706492308,187447.40000000002,534473.6330372215,8907.893883953691,36711191.453425094,36711.1914534251,36.711191453425094,284705.49166809634,211148.23566052166,-3440196.659859986,34733.83412984616
206-2-000005,점골,8830e15307fffff,서현2동,분당구,0.418974930376502,부적합,16.033333333333335,4.8301608957884286,22.09542991906836,11.203172437544907,69.87425636722395,3.319420135116681,True,-6.062096585735027,False,465.4495653833288,456.3447215043245,665.9839463155105,3318.0,True,0.5065216102991282,358854.8333333333,179427.41666666666,2153129.0,107656.45000000001,1206093.7733639316,20101.562889398858,50108647.86321207,50108.64786321207,50.10864786321207,357204.1011,71697.46741731845,-652623.7979773537,49128.45269339425,215312.90000000002,2412187.546727863,40203.125778797716,100217295.72642414,100217.29572642414,100.21729572642414,714408.2022,143394.9348346369,-1305247.5959547074,98256.9053867885,430625.80000000005,4824375.093455726,80406.25155759543,200434591.4528483,200434.59145284828,200.43459145284828,1428816.4044,286789.8696692738,-2610495.1919094147,196513.810773577
206-3-000001,분당구청 부설주차장,8830e15309fffff,서현1동,분당구,0.4628651701696695,부적합,12.416666666666666,4.603257869677228,15.378506898838278,7.813408796989438,62.92678225763306,2.697365000657089,True,-2.961840232171612,False,123.82311600846336,118.33875993829004,640.7977685068435,950.0,True,0.592277950123526,2005009.9166666667,250626.23958333334,3007514.875,150375.74375,1174947.1590700794,19582.45265116799,18619993.16321521,18619.993163215207,18.619993163215206,142856.9565625,96360.4410325569,-445388.92778147885,17795.279040173067,300751.4875,2349894.318140159,39164.90530233598,37239986.32643042,37239.986326430415,37.23998632643041,285713.913125,192720.8820651138,-890777.8555629577,35590.558080346134,601502.975,4699788.636280318,78329.81060467196,74479972.65286084,74479.97265286083,74.47997265286082,571427.82625,385441.7641302276,-1781555.7111259154,71181.11616069227
206-3-000001,분당구청 부설주차장,8830e1530bfffff,서현1동,분당구,0.4628651701696695,부적합,8.031227405831025,4.92797349577941,34.97284079319086,3.103253910051615,38.639846106194376,1.6297221185766144,True,-26.94161338735984,False,216.58515761420847,201.58042094914896,1242.6870077241692,1679.6780857629265,True,0.5604464262743033,2005009.9166666667,250626.23958333334,3007514.875,150375.74375,466654.1147691072,7777.56857948512,32569154.161447573,32569.154161447572,32.56915416144757,252582.84140717634,186869.98303498395,-4051365.1509491927,30312.805725666356,300751.4875,933308.2295382144,15555.13715897024,65138308.32289515,65138.308322895144,65.13830832289514,505165.6828143527,373739.9660699679,-8102730.301898385,60625.61145133271,601502.975,1866616.4590764288,31110.27431794048,130276616.6457903,130276.61664579029,130.27661664579028,1010331.3656287054,747479.9321399358,-16205460.60379677,121251.22290266542
206-3-000001,분당구청 부설주차장,8830e1530dfffff,수내2동,분당구,0.1259155769210151,부적합,5.006031505469386,3.87734193241736,10.604935890103835,1.1286895730520254,22.546593480661585,1.2910987972495722,True,-5.59890438463445,False,54.05090565264918,50.82455277104936,310.91060523311216,419.17979394557744,True,0.5955995682409109,156206.16666666666,78103.08333333333,937237.0,46861.850000000006,52892.48146892807,881.5413578154678,2532925.433058598,2532.925433058598,2.532925433058598,19643.540626908558,14569.84614584332,-262375.0174370819,2381.7325682739997,93723.70000000001,105784.96293785614,1763.0827156309356,5065850.866117196,5065.850866117196,5.065850866117196,39287.081253817116,29139.69229168664,-524750.0348741638,4763.4651365479995,187447.40000000002,211569.92587571227,3526.165431261871,10131701.732234392,10131.701732234393,10.131701732234392,78574.16250763423,58279.38458337328,-1049500.0697483276,9526.930273095999
206-2-000005,점골,8830e15315fffff,서현1동,분당구,0.4628651701696695,부적합,13.683333333333334,4.662877576912626,33.58805213375986,9.020455756420708,65.92294097262392,2.9345255387110787,True,-19.90471880042653,False,274.2076511650175,262.0923400912549,629.1449831695554,1989.0,True,0.5678764489270919,2005009.9166666667,250626.23958333334,3007514.875,150375.74375,1356457.7433357327,22607.629055595546,41234179.48588006,41234.179485880064,41.23417948588006,299097.35431875,94608.14477070312,-2993186.893748747,39412.3305724004,300751.4875,2712915.4866714654,45215.25811119109,82468358.97176012,82468.35897176013,82.46835897176013,598194.7086375,189216.28954140624,-5986373.787497494,78824.6611448008,601502.975,5425830.973342931,90430.51622238218,164936717.94352025,164936.71794352026,164.93671794352025,1196389.417275,378432.5790828125,-11972747.574994989,157649.3222896016
206-2-000005,점골,8830e15317fffff,서현1동,분당구,0.4628651701696695,부적합,14.733333333333333,5.272984758414977,37.86339381861188,9.460348574918356,64.2105106894911,2.7941164270996435,True,-23.13006048527855,False,381.87743845657735,366.7917355394095,1211.4205683269251,2819.0,True,0.5842760397944721,2005009.9166666667,250626.23958333334,3007514.875,150375.74375,1422606.9530876004,23710.11588479334,57425103.82925267,57425.103829252665,57.42510382925266,423909.22163124994,182168.26895620907,-3478200.0484562474,55156.58003309201,300751.4875,2845213.906175201,47420.23176958668,114850207.65850534,114850.20765850533,114.85020765850533,847818.4432624999,364336.53791241813,-6956400.096912495,110313.16006618402,601502.975,5690427.812350402,94840.46353917336,229700415.31701067,229700.41531701066,229.70041531701065,1695636.8865249997,728673.0758248363,-13912800.19382499,220626.32013236804
206-2-000005,점골,8830e1531dfffff,서현1동,분당구,0.4628651701696695,부적합,7.882119464397338,4.876189242865592,30.21463329442245,3.005930221531746,38.13606524373553,1.6164506896301774,True,-22.33251383002511,False,208.5740573348662,195.45241526418192,1200.9149059032663,1617.549776832224,True,0.5619578640936734,2005009.9166666667,250626.23958333334,3007514.875,150375.74375,452018.99272343854,7533.649878723975,31364478.998685647,31364.47899868565,31.364478998685648,243240.25074379222,180588.47215566493,-3358268.376997187,29391.30231308521,300751.4875,904037.9854468771,15067.29975744795,62728957.99737129,62728.9579973713,62.728957997371296,486480.50148758444,361176.94431132986,-6716536.753994374,58782.60462617042,601502.975,1808075.9708937542,30134.5995148959,125457915.99474259,125457.9159947426,125.45791599474259,972961.0029751689,722353.8886226597,-13433073.507988747,117565.20925234084
206-3-000004,분당도서관 부설주차장,8830e15321fffff,정자3동,분당구,0.2978596732733048,부적합,7.1058463064901085,4.606594443602982,20.961622331614752,2.4992518628871263,35.17176920368289,1.542537853827734,True,-13.855776025124644,False,166.86734438341534,158.2702827510484,957.1118947903008,1294.102627704212,True,0.5224715097991585,391542.5833333333,78308.51666666666,939702.2,46985.11,117427.62369545655,1957.1270615909425,7840280.531262652,7840.280531262652,7.8402805312626525,60803.55431397144,44970.00765903071,-651015.1606758442,7436.346644789111,93970.22,234855.2473909131,3914.254123181885,15680561.062525304,15680.561062525305,15.680561062525305,121607.10862794289,89940.01531806141,-1302030.3213516884,14872.693289578223,187940.44,469710.4947818262,7828.50824636377,31361122.125050608,31361.12212505061,31.36112212505061,243214.21725588577,179880.03063612283,-2604060.6427033767,29745.386579156446
206-3-000004,분당도서관 부설주차장,8830e15325fffff,정자3동,분당구,0.2978596732733048,드론우선,6.4956941349376205,4.394692421056176,39.58779640534554,2.1010017138814447,32.34452962587995,1.4780770785720907,True,-33.09210227040792,False,134.08578905532914,118.87280126153992,769.8614996137082,1039.8725562240088,True,0.6878307619464601,391542.5833333333,78308.51666666666,939702.2,46985.11,98715.79663690821,1645.2632772818035,6300035.548201436,6300.0355482014365,6.3000355482014365,48858.52644016624,36172.02724411504,-1554836.065306366,5585.251643281592,93970.22,197431.59327381643,3290.526554563607,12600071.096402872,12600.071096402873,12.600071096402873,97717.05288033249,72344.05448823007,-3109672.130612732,11170.503286563184,187940.44,394863.18654763285,6581.053109127214,25200142.192805745,25200.142192805746,25.200142192805746,195434.10576066497,144688.10897646015,-6219344.261225464,22341.006573126368
206-3-000004,분당도서관 부설주차장,8830e15327fffff,정자3동,분당구,0.2978596732733048,드론우선,8.490314505453206,5.087411566265272,48.58376737637942,3.4029029391879337,40.07982197835308,1.6688868975635176,True,-40.09345287092621,False,241.25046220270585,225.53428756883912,1383.6665544618834,1870.9643772721693,True,0.7121960952641652,391542.5833333333,78308.51666666666,939702.2,46985.11,159885.76891706837,2664.7628152844727,11335179.504144976,11335.179504144977,11.335179504144977,87907.46707221438,65011.72526471258,-1883795.2934202836,10596.753310193539,93970.22,319771.53783413675,5329.525630568945,22670359.00828995,22670.359008289954,22.670359008289953,175814.93414442876,130023.45052942516,-3767590.586840567,21193.506620387077,187940.44,639543.0756682735,10659.05126113789,45340718.0165799,45340.71801657991,45.340718016579906,351629.8682888575,260046.90105885032,-7535181.173681134,42387.013240774155
206-3-000004,분당도서관 부설주차장,8830e15329fffff,정자2동,분당구,0.2576258864556208,부적합,13.466666666666669,5.110584969722682,26.03377296023937,8.356081696943987,62.05011161097019,2.635053863001796,True,-12.567106293572705,False,270.337599374557,259.1921684035911,1117.3793069771352,2033.0,True,0.5151891216148143,86974.83333333333,86974.83333333333,1043698.0,52184.9,436061.28774685226,7267.6881291142045,14107540.58960132,14107.54058960132,14.107540589601319,106091.9017,58310.327396671106,-655813.1852194623,13525.917388924561,104369.8,872122.5754937045,14535.376258228409,28215081.17920264,28215.08117920264,28.215081179202638,212183.8034,116620.65479334221,-1311626.3704389245,27051.834777849122,208739.6,1744245.150987409,29070.752516456818,56430162.35840528,56430.16235840528,56.430162358405276,424367.6068,233241.30958668442,-2623252.740877849,54103.669555698245
206-2-000005,점골,8830e1532bfffff,수내3동,분당구,0.2948497039907023,부적합,14.766666666666667,5.418026443084377,27.83348906893628,9.34864022358229,63.309076006200605,2.725469656117125,True,-13.06682240226961,False,346.18014577401595,334.3952005120863,1365.129248518315,2594.0,True,0.5198551295744953,220527.41666666663,220527.41666666663,2646328.9999999995,132316.44999999998,1236978.8867116147,20616.31477852691,45805327.94930029,45805.32794930029,45.80532794930029,343228.87129999994,180629.05595511117,-1728955.5530487865,44245.985828797435,264632.89999999997,2473957.7734232293,41232.62955705382,91610655.89860058,91610.65589860058,91.61065589860058,686457.7425999999,361258.11191022233,-3457911.106097573,88491.97165759487,529265.7999999999,4947915.546846459,82465.25911410764,183221311.79720116,183221.31179720117,183.22131179720117,1372915.4851999998,722516.2238204447,-6915822.212195146,176983.94331518974
206-3-000004,분당도서관 부설주차장,8830e1532dfffff,정자3동,분당구,0.2978596732733048,부적합,11.766666666666667,4.27401419854729,11.900283826612444,7.492652468119378,63.6769331568219,2.7530714967362724,True,-0.1336171599457767,False,65.89134972349855,62.36889709141979,330.498130071518,504.0,True,0.5318839497284209,391542.5833333333,78308.51666666666,939702.2,46985.11,352043.10040636046,5867.385006772674,3095912.314807049,3095.912314807049,3.095912314807049,23680.495440000002,15528.49099620458,-6278.016957939912,2930.4094904190392,93970.22,704086.2008127209,11734.770013545349,6191824.629614098,6191.824629614098,6.191824629614098,47360.990880000005,31056.98199240916,-12556.033915879823,5860.8189808380785,187940.44,1408172.4016254419,23469.540027090698,12383649.259228196,12383.649259228196,12.383649259228196,94721.98176000001,62113.96398481832,-25112.067831759647,11721.637961676157
206-2-000005,점골,8830e15331fffff,분당동,분당구,0.2554785932821258,부적합,13.466666666666669,5.07878719712866,23.13699165642206,8.387879469538008,62.28623368468818,2.6515516685322384,True,-9.670324989755391,False,267.43239539780313,257.8852088015379,1083.4929035837297,2008.0,True,0.5775036532119449,134154.33333333334,67077.16666666667,804926.0,40246.3,337581.1134948676,5626.351891581126,10763164.414898604,10763.164414898603,10.763164414898604,80814.57040000001,43606.580445501866,-389194.8006351924,10378.925478989335,80492.6,675162.2269897352,11252.703783162253,21526328.82979721,21526.328829797207,21.526328829797208,161629.14080000002,87213.16089100373,-778389.6012703849,20757.85095797867,160985.2,1350324.4539794703,22505.407566324506,43052657.65959442,43052.65765959441,43.052657659594416,323258.28160000005,174426.32178200746,-1556779.2025407697,41515.70191595734
206-2-000005,점골,8830e15339fffff,서현2동,분당구,0.418974930376502,부적합,11.866666666666667,4.222089085008838,13.119091363068218,7.644577581657829,64.42059759824014,2.8106149414992334,True,-1.252424696401551,False,69.04920682529625,64.61263943227678,269.84657059634657,517.0,True,0.5249432218815999,358854.8333333333,179427.41666666666,2153129.0,107656.45000000001,822988.0841908671,13716.468069847786,7433592.482127165,7433.592482127166,7.433592482127166,55658.38465000001,29050.723835077057,-134831.5967069188,6955.9673864089345,215312.90000000002,1645976.1683817343,27432.936139695572,14867184.96425433,14867.184964254331,14.867184964254331,111316.76930000001,58101.44767015411,-269663.1934138376,13911.934772817869,430625.80000000005,3291952.3367634686,54865.872279391144,29734369.92850866,29734.369928508662,29.734369928508663,222633.53860000003,116202.89534030823,-539326.3868276752,27823.869545635738
206-2-000005,점골,8830e1533bfffff,서현1동,분당구,0.4628651701696695,부적합,6.677811322590308,4.4579405781608985,19.431334851449872,2.219870744429409,33.24248974989498,1.4979588008203568,True,-12.753523528859564,False,143.8703722160209,136.82655004106607,825.072937896222,1115.7547177459614,True,0.5680553887577274,2005009.9166666667,250626.23958333334,3007514.875,150375.74375,333814.7142224385,5563.578570373976,21634614.22557348,21634.61422557348,21.634614225573483,167782.4455236203,124070.95668414193,-1917820.5860853815,20575.394227171902,300751.4875,667629.428444877,11127.157140747951,43269228.45114696,43269.22845114696,43.269228451146965,335564.8910472406,248141.91336828386,-3835641.172170763,41150.788454343805,601502.975,1335258.856889754,22254.314281495903,86538456.90229392,86538.45690229392,86.53845690229393,671129.7820944812,496283.8267365677,-7671282.344341526,82301.57690868761
206-2-000005,점골,8830e1533dfffff,분당동,분당구,0.2554785932821258,부적합,14.3,5.059683967738746,23.74263920311462,9.240316032261257,64.61759463119759,2.8262634763710155,True,-9.44263920311462,False,262.2466288961854,252.3509221766518,1014.6688139976828,1962.0,True,0.5136172651437578,134154.33333333334,67077.16666666667,804926.0,40246.3,371888.5311291962,6198.142185486604,10554456.500544548,10554.456500544547,10.554456500544548,78963.2406,40836.66548879495,-380031.29016031197,10156.190919198181,80492.6,743777.0622583925,12396.284370973208,21108913.001089096,21108.913001089095,21.108913001089096,157926.4812,81673.3309775899,-760062.5803206239,20312.381838396363,160985.2,1487554.124516785,24792.568741946416,42217826.00217819,42217.82600217819,42.21782600217819,315852.9624,163346.6619551798,-1520125.1606412479,40624.763676792725
206-3-000001,분당구청 부설주차장,8830e15341fffff,백현동,분당구,0.4537636252138829,부적합,8.273914479345443,5.012257194373518,32.831256420862246,3.2616572849719248,39.42096927777234,1.6507362169350128,True,-24.557341941516803,False,229.62397005927707,214.63167874975136,1320.60646558781,1780.7976997272674,True,0.5867887804254991,574264.0,143566.0,1722792.0,86139.6,280957.85386456765,4682.630897742794,19779716.931318104,19779.716931318104,19.779716931318102,153397.20153542695,113756.51270314773,-2115359.611905481,18488.286954832085,172279.2,561915.7077291353,9365.261795485589,39559433.86263621,39559.43386263621,39.559433862636205,306794.4030708539,227513.02540629546,-4230719.223810962,36976.57390966417,344558.4,1123831.4154582706,18730.523590971177,79118867.72527242,79118.86772527242,79.11886772527241,613588.8061417078,455026.0508125909,-8461438.447621925,73953.14781932834
206-3-000001,분당구청 부설주차장,8830e15343fffff,백현동,분당구,0.4537636252138829,부적합,14.1,5.201199003550867,29.28294343932408,8.898800996449133,63.11206380460378,2.7109133856201053,True,-15.18294343932408,False,258.85011483236485,245.94266847255292,1176.908030445994,1962.0,True,0.5737169998505632,574264.0,143566.0,1722792.0,86139.6,766539.1583137298,12775.652638562164,22297245.351613976,22297.245351613976,22.297245351613977,169005.89520000003,101378.38697940574,-1307852.6746860004,21185.403085158323,172279.2,1533078.3166274596,25551.305277124327,44594490.70322795,44594.49070322795,44.594490703227954,338011.79040000006,202756.77395881148,-2615705.349372001,42370.806170316646,344558.4,3066156.633254919,51102.610554248655,89188981.4064559,89188.9814064559,89.18898140645591,676023.5808000001,405513.54791762296,-5231410.698744002,84741.61234063329
206-3-000001,분당구청 부설주차장,8830e15345fffff,백현동,분당구,0.4537636252138829,부적합,13.25,5.0263971300173536,28.581312195088763,8.223602869982646,62.06492732062374,2.636082994889473,True,-15.331312195088763,False,171.36879713559532,158.75524498807988,1037.9616069393733,1337.0,True,0.5832750017499718,574264.0,143566.0,1722792.0,86139.6,708377.8617791572,11806.297696319287,14761639.637741327,14761.639637741328,14.761639637741327,115168.6452,89409.59763711484,-1320633.0999600682,13675.113301175206,172279.2,1416755.7235583144,23612.595392638574,29523279.275482655,29523.279275482655,29.523279275482654,230337.2904,178819.19527422969,-2641266.1999201365,27350.226602350413,344558.4,2833511.4471166288,47225.19078527715,59046558.55096531,59046.55855096531,59.04655855096531,460674.5808,357638.39054845937,-5282532.399840273,54700.453204700825
206-3-000001,분당구청 부설주차장,8830e15347fffff,백현동,분당구,0.4537636252138829,부적합,12.683333333333334,4.4897631428602,14.891478394874824,8.193570190473134,64.60107903132563,2.82494486451983,True,-2.20814506154149,False,121.47726308630168,116.20128456929008,505.1038413942605,914.0,True,0.5974970303922036,574264.0,143566.0,1722792.0,86139.6,705790.8587792796,11763.18097965466,10464002.851348793,10464.002851348792,10.464002851348793,78731.5944,43509.44285616504,-190208.73234315935,10009.53217228482,172279.2,1411581.7175585593,23526.36195930932,20928005.702697586,20928.005702697585,20.928005702697586,157463.1888,87018.88571233008,-380417.4646863187,20019.06434456964,344558.4,2823163.4351171185,47052.72391861864,41856011.40539517,41856.01140539517,41.85601140539517,314926.3776,174037.77142466017,-760834.9293726374,40038.12868913928
206-2-000004,맛고을,8830e15351fffff,야탑3동,분당구,0.2899265421066042,부적합,13.45,5.246791555424225,40.80687830033855,8.203208444575775,60.99039735744072,2.563471382066847,True,-27.356878300338558,False,300.66665227905645,283.0194597793829,1263.8216737396738,2264.0,True,0.5573520646347476,250690.75,62672.6875,752072.25,37603.6125,308470.2716065552,5141.171193442587,11306152.283973882,11306.152283973883,11.306152283973883,85134.5787,47524.260488408116,-1028717.4508155899,10642.55409550325,75207.225,616940.5432131104,10282.342386885173,22612304.567947764,22612.304567947765,22.612304567947767,170269.1574,95048.52097681623,-2057434.9016311797,21285.1081910065,150414.45,1233881.0864262208,20564.684773770347,45224609.13589553,45224.60913589553,45.224609135895534,340538.3148,190097.04195363246,-4114869.8032623595,42570.216382013
206-2-000004,맛고을,8830e15353fffff,이매1동,분당구,0.2805467112355271,부적합,8.307790492303903,5.024022121217022,45.71624397875625,3.283768371086881,39.526374360654245,1.6536134379701777,True,-37.40845348645235,False,231.4440215888278,211.7563395092157,1331.5965808067308,1794.9127051266264,True,0.5460539632859839,286809.75,286809.75,3441717.0,172085.85,565090.0713416013,9418.167855693355,39828241.18253179,39828.24118253179,39.82824118253179,308879.07853751484,229148.92946521996,-6437465.515401617,36440.26967733197,344171.7,1130180.1426832026,18836.33571138671,79656482.36506358,79656.48236506358,79.65648236506358,617758.1570750297,458297.8589304399,-12874931.030803233,72880.53935466394,688343.4,2260360.2853664053,37672.67142277342,159312964.73012716,159312.96473012716,159.31296473012716,1235516.3141500594,916595.7178608798,-25749862.061606467,145761.07870932788
